,회사명,거래소코드,회계년도,상장일,자산,당기순이익(손실),미처분이익잉여금(결손금),총자본증가율,비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도
10184,(주)켐트로닉스,089010,2017,2007/01/17,220667821.0,-16670328.0,30110026.0,-2.54,-5.84,2.09,-3.11,18.96,-1843.84,0.0,0.0,-5.51,-7.22,-21.41,95.31,0.0,1099.36,165.8,79.65,48.46,9.64,193.7,160.56,146.97,-2.65,33.9,11.06,71.99
10185,(주)켐트로닉스,089010,2018,2007/01/17,231561350.0,2121077.0,31863291.0,4.94,-2.42,14.48,4.75,15.23,0.0,0.0,0.0,0.34,0.51,1.4,89.71,0.0,1133.7,154.37,83.62,50.26,8.19,194.06,167.05,151.73,1.81,33.82,11.42,63.53
10186,(주)켐트로닉스,089010,2019,2007/01/17,294088094.0,136261.0,30508873.0,27.0,28.62,25.21,23.33,19.6,180.05,1413.08,1265.07,4.11,6.31,18.5,82.94,0.0,1311.86,157.36,93.76,64.19,22.5,195.99,147.86,133.56,4.57,33.49,13.52,68.02
10187,(주)켐트로닉스,089010,2020,2007/01/17,368562466.0,6147693.0,32011863.0,25.32,23.13,27.82,17.38,31.36,-16.06,5.37,26.46,3.39,5.43,16.24,85.21,0.0,1510.33,162.87,93.63,70.75,23.87,211.82,159.08,154.56,3.81,31.8,15.77,64.91
10188,(주)켐트로닉스,089010,2021,2007/01/17,422616921.0,21768880.0,49636044.0,14.67,0.0,30.7,23.8,6.29,74.47,67.41,58.34,5.06,7.21,22.5,81.51,0.0,1873.05,132.59,100.91,61.27,16.3,191.07,157.05,138.48,6.91,34.12,19.41,71.15
10189,(주)켐트로스,220260,2015,2015/07/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10190,(주)켐트로스,220260,2016,2015/07/27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10191,(주)켐트로스,220260,2017,2015/07/27,,1085174.0,10275529.0,,,,,,,,,,,,,,,,,,,,,,,,,
10192,(주)켐트로스,220260,2018,2015/07/27,,5490554.0,15398235.0,,,,,,,,,,,,,,,,,,,,,,,,,
10193,(주)켐트로스,220260,2019,2015/07/27,,282619.0,15623551.0,,,,,,,,,,,,,,,,,,,,,,,,,
10194,(주)켐트로스,220260,2020,2015/07/27,,1503510.0,17075428.0,,,,,,,,,,,,,,,,,,,,,,,,,
10195,(주)켐트로스,220260,2021,2015/07/27,,4409197.0,21476333.0,,,,,,,,,,,,,,,,,,,,,,,,,
10196,(주)코너스톤네트웍스,033110,2011,1997/08/18,37123292.0,-6066051.0,1429911.0,-10.99,-14.38,-6.96,-21.0,-32.51,0.0,0.0,-1929.43,-43.29,-18.14,-31.51,75.51,0.81,161.45,98.86,179.47,123.88,32.4,88.85,50.14,52.46,-6.23,35.6,1.65,192.13
10197,(주)코너스톤네트웍스,033110,2012,1997/08/18,35593339.0,-930808.0,13982.0,-4.12,2.88,-11.81,18.99,-16.28,0.0,0.0,0.0,-7.17,-2.73,-4.19,67.96,0.93,136.72,85.34,323.13,217.99,106.26,51.93,20.61,27.34,-3.48,40.99,1.4,219.82
10198,(주)코너스톤네트웍스,033110,2013,1997/08/18,41371872.0,1076293.0,1366106.0,16.23,-4.94,43.38,27.73,38.88,0.0,0.0,0.0,1.37,0.68,1.45,60.79,0.14,160.22,63.88,254.71,203.68,80.7,39.06,29.51,14.77,1.59,46.88,1.63,174.19
10199,(주)코너스톤네트웍스,033110,2014,1997/08/18,37270443.0,-7921866.0,-9364036.0,-9.91,-10.33,-9.56,-20.68,-49.55,0.0,0.0,-1320.52,-82.01,-20.2,-29.47,68.8,0.32,98.72,71.61,380.91,289.16,49.97,56.6,22.31,30.04,-17.58,34.39,1.02,320.94
10200,(주)코너스톤네트웍스,033110,2015,1997/08/18,32740695.0,-11302745.0,-20376947.0,-12.15,-2.68,-20.14,-33.26,-7.24,0.0,0.0,0.0,-101.23,-25.98,-44.82,82.84,0.36,35.4,105.87,171.25,132.13,20.82,109.0,60.22,51.39,-23.0,13.9,0.36,281.73
10201,(주)코너스톤네트웍스,033110,2016,1997/08/18,105488930.0,-6068618.0,-26383701.0,222.2,209.28,235.45,18.73,288.37,0.0,0.0,0.0,-30.55,-15.42,-30.25,73.63,0.2,13.13,133.92,85.01,80.15,17.14,175.41,166.43,111.28,-1.39,20.78,1.34,243.81
10202,(주)코너스톤네트웍스,033110,2017,1997/08/18,41577329.0,-51981694.0,-78432845.0,-60.59,-86.3,-36.24,10.41,-88.67,0.0,0.0,0.0,-1354.12,-72.81,-266.81,85.12,1.58,-24.56,34.34,167.69,155.29,2.07,103.22,100.71,79.15,-1.66,-16.02,-0.25,653.38
10203,(주)코너스톤네트웍스,033110,2018,1997/08/18,54124652.0,-2241029.0,-71802841.0,30.18,164.22,2.92,24.28,124.82,0.0,0.0,0.0,-77.64,-14.42,-26.38,84.35,0.09,-42.8,67.08,179.26,153.87,5.31,95.57,71.68,73.62,-1.83,-31.0,-0.38,466.57
10204,(주)코너스톤네트웍스,033110,2019,1997/08/18,79716591.0,-58186670.0,-134799272.0,47.28,143.14,-2.76,41.54,52.83,0.0,0.0,0.0,-383.08,-77.76,-162.33,101.62,0.21,-42.5,123.34,95.58,84.34,6.09,117.82,98.84,76.42,-4.02,-32.6,-0.42,525.1
10205,(주)코너스톤네트웍스,033110,2020,1997/08/18,39402699.0,-30508501.0,-165917311.0,-50.57,-92.49,4.16,-96.93,-61.32,0.0,0.0,0.0,-712.56,-62.86,-199.01,33.93,0.83,-98.3,286.41,94.62,93.86,0.17,3229.9,3216.38,1850.79,-1.4,-161.67,-0.98,223.07
10206,(주)코다코,046070,2011,2000/12/26,,1916553.0,20207980.0,,,,,,,,,,,,,,,,,,,,,,,,,
10207,(주)코다코,046070,2012,2000/12/26,,3433204.0,23609777.0,,,,,,,,,,,,,,,,,,,,,,,,,
10208,(주)코다코,046070,2013,2000/12/26,251475508.0,5232527.0,29408898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,2.16,8.77,84.5,0.0,401.95,276.07,64.58,51.22,5.49,316.79,217.91,258.06,1.63,19.89,4.02,99.28
10209,(주)코다코,046070,2014,2000/12/26,287239248.0,5105775.0,33090007.0,14.22,12.27,18.04,16.5,7.62,26.27,-3.12,4.38,2.15,1.93,7.85,82.8,0.0,413.34,265.84,57.6,44.39,0.73,308.3,247.33,249.06,1.95,20.32,4.14,115.84
10210,(주)코다코,046070,2015,2000/12/26,317285357.0,5780974.0,36900569.0,10.46,10.56,10.27,11.31,9.48,4.93,12.17,5.32,2.29,2.01,7.74,81.3,0.0,449.64,246.81,65.49,52.2,2.6,278.74,201.44,235.04,1.95,22.38,4.88,116.62
10211,(주)코다코,046070,2016,2000/12/26,383368845.0,10037632.0,44946641.0,20.83,14.29,33.05,34.79,8.04,12.79,69.75,74.64,3.75,3.07,10.63,81.36,0.0,490.34,210.2,78.72,67.87,15.49,241.0,166.16,200.05,2.4,25.06,5.29,125.96
10212,(주)코다코,046070,2017,2000/12/26,417416923.0,7683584.0,43638671.0,8.88,15.29,-1.41,-0.94,-6.46,-71.99,-124.17,-125.88,-0.89,-0.6,-2.25,84.43,0.0,444.14,244.46,72.88,42.86,4.49,274.55,178.49,234.58,0.6,22.45,4.8,145.37
10213,(주)코다코,046070,2018,2000/12/26,393660081.0,-18525374.0,22404582.0,-5.69,3.9,-23.72,-22.49,-3.44,-416.05,0.0,0.0,-9.58,-6.11,-24.12,94.25,0.0,332.26,319.07,55.5,35.92,0.34,343.73,224.61,306.21,-1.51,18.45,3.72,139.86
10214,(주)코다코,046070,2019,2000/12/26,330178369.0,-11580291.0,-15162926.0,-16.13,-11.47,-28.05,-63.72,-13.64,0.0,0.0,0.0,-10.49,-6.48,-41.58,92.48,0.0,68.09,824.6,103.43,56.01,2.46,986.44,253.15,802.13,-0.78,4.34,0.73,141.62
10215,(주)코다코,046070,2020,2000/12/26,327398380.0,-13897504.0,-28062096.0,-0.84,-0.59,-1.65,-42.64,-11.98,0.0,0.0,0.0,-9.27,-5.54,-75.32,86.45,0.0,3.97,1456.04,28.42,12.37,0.63,1813.42,1609.19,1474.64,-0.12,0.32,0.05,162.16
10216,(주)코다코,046070,2021,2000/12/26,364097009.0,6887862.0,-21908797.0,11.21,1.55,41.95,36.24,27.92,0.0,0.0,0.0,2.49,1.81,33.25,85.77,0.0,35.23,1047.03,83.31,30.42,1.44,1406.76,551.84,1096.25,0.46,2.22,0.41,141.36
10217,(주)코데즈컴바인,047770,2011,2001/09/18,192631415.0,6743791.0,21715514.0,14.98,10.52,17.12,18.64,17.99,-34.99,-71.31,-102.96,1.36,1.68,5.29,42.91,1.89,151.18,94.86,111.44,39.86,2.37,203.58,187.29,76.62,3.74,20.42,1.58,78.38
10218,(주)코데즈컴바인,047770,2012,2001/09/18,176408636.0,-15150948.0,1242417.0,-8.42,-7.29,-8.94,-23.58,-10.18,0.0,0.0,0.0,-7.86,-8.5,-28.76,49.21,1.26,91.01,114.4,106.9,44.27,1.67,261.62,231.28,110.81,-2.35,13.85,0.97,79.24
10219,(주)코데즈컴바인,047770,2013,2001/09/18,133178256.0,-18804655.0,-16952221.0,-24.51,-4.41,-33.8,-41.67,-24.19,0.0,0.0,0.0,-12.98,-12.69,-52.65,56.94,1.07,8.61,182.94,82.45,29.46,0.44,356.73,332.06,160.59,-5.79,2.85,0.15,75.1
10220,(주)코데즈컴바인,047770,2014,2001/09/18,70992802.0,-30283942.0,-43951426.0,-46.69,-20.77,-64.01,-76.89,-31.81,0.0,0.0,0.0,-23.08,-23.34,-140.45,67.67,0.87,-74.9,808.23,49.06,19.39,0.38,1257.67,1119.85,414.53,-17.85,-28.37,-0.79,53.03
10221,(주)코데즈컴바인,047770,2015,2001/09/18,29137618.0,-12123145.0,-50675775.0,-58.96,-47.99,-75.1,273.8,-82.9,0.0,0.0,0.0,-70.16,-24.72,-78.18,116.37,0.8,25.8,99.52,101.79,67.24,31.88,31.92,31.83,6.79,-23.63,10.87,0.17,124.77
10222,(주)코데즈컴바인,047770,2016,2001/09/18,29020844.0,1567983.0,-45552643.0,-0.4,-9.4,27.24,7.38,-7.4,0.0,0.0,0.0,9.08,5.1,6.01,69.24,0.01,35.08,83.4,184.67,160.29,89.67,21.52,20.64,0.0,138.01,17.09,0.26,133.95
10223,(주)코데즈컴바인,047770,2017,2001/09/18,31578877.0,2198778.0,-41576559.0,8.81,2.83,21.91,9.78,29.97,36.93,43.83,42.41,10.05,7.04,7.96,51.09,0.37,48.29,77.36,237.42,187.26,131.59,19.29,17.66,0.0,999999999.0,23.91,0.4,62.02
10224,(주)코데즈컴바인,047770,2018,2001/09/18,64408803.0,4402153.0,-37174406.0,103.96,159.2,2.04,23.83,38.19,165.27,62.79,42.07,12.02,7.35,11.06,47.04,0.22,83.76,149.65,80.24,54.04,30.77,81.58,39.79,26.73,22.33,25.73,0.88,48.13
10225,(주)코데즈컴바인,047770,2019,2001/09/18,71633747.0,6912549.0,-30261857.0,11.22,-12.03,120.16,19.7,22.06,-6.08,96.46,92.7,19.28,10.15,17.88,39.31,0.29,119.94,110.15,170.46,142.11,52.45,68.96,34.5,25.26,11.91,32.81,1.24,54.7
10226,(주)코데즈컴바인,047770,2020,2001/09/18,75892547.0,4303484.0,-3654069.0,5.95,0.62,15.92,9.73,-9.3,-18.71,-17.51,-17.86,17.41,7.67,12.91,40.45,0.27,141.31,97.8,154.39,129.78,56.96,57.96,38.97,21.24,11.95,38.41,1.54,73.09
10227,(주)코데즈컴바인,047770,2021,2001/09/18,80312633.0,6603263.0,2874111.0,5.82,-5.98,25.02,14.43,17.79,16.3,17.64,17.13,17.32,8.48,13.54,45.97,0.19,176.12,80.86,194.37,165.72,93.5,47.01,34.03,15.36,17.88,44.5,1.89,76.14
10228,(주)코디,080530,2011,2010/01/05,,3447199.0,16968750.0,,,,,,,,,,,,,,,,,,,,,,,,,
10229,(주)코디,080530,2012,2010/01/05,59948013.0,-4240752.0,13312370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.81,-12.28,-27.02,93.67,0.0,447.99,161.45,106.88,79.32,32.71,144.74,77.93,125.01,-4.02,36.5,4.75,138.15
10230,(주)코디,080530,2013,2010/01/05,73197699.0,510497.0,13822868.0,22.1,7.09,51.2,18.64,12.25,0.0,0.0,0.0,-0.5,-0.33,0.49,80.63,0.0,468.81,148.87,74.37,59.09,15.44,157.31,145.82,117.91,0.6,34.49,4.86,140.36
10231,(주)코디,080530,2014,2010/01/05,71869254.0,-1280131.0,12542736.0,-1.81,-6.6,4.76,21.26,22.24,-11.44,0.0,-108.46,1.3,0.97,0.1,83.77,0.0,489.87,113.06,103.96,78.32,24.68,105.43,88.84,64.04,0.84,43.1,5.16,114.51
10232,(주)코디,080530,2015,2010/01/05,61653715.0,-5564956.0,6977781.0,-14.21,-6.41,-23.77,-7.74,2.29,0.0,0.0,0.0,-7.34,-6.04,-15.21,90.31,0.0,446.76,96.73,143.67,120.7,70.41,61.1,44.8,50.29,-3.43,55.57,5.71,88.52
10233,(주)코디,080530,2016,2010/01/05,86510616.0,-10848923.0,-3871142.0,40.32,40.51,40.02,27.06,-85.28,0.0,0.0,0.0,-159.05,-17.36,-32.38,91.88,0.0,410.57,108.03,97.52,94.09,24.85,79.67,73.46,68.06,-5.43,48.12,5.23,964.87
10234,(주)코디,080530,2017,2010/01/05,42501591.0,-18992038.0,-24916925.0,-50.87,-36.93,-71.89,-43.73,51.65,0.0,0.0,0.0,-156.59,-29.77,-64.52,107.03,0.0,163.33,143.56,52.31,46.35,18.35,85.98,81.11,73.62,-3.16,36.16,1.72,322.93
10235,(주)코디,080530,2018,2010/01/05,81954473.0,-12270327.0,-37187252.0,92.83,82.28,128.52,45.09,65.24,0.0,0.0,0.0,-58.38,-19.01,-44.39,94.15,0.0,451.52,187.46,93.47,81.0,47.76,156.92,74.32,110.28,-2.8,32.56,4.5,398.88
10236,(주)코디,080530,2019,2010/01/05,75932355.0,-4977578.0,-37960900.0,-7.35,-29.8,53.25,-11.86,143.31,0.0,0.0,0.0,-14.29,-8.93,-22.58,84.86,0.0,279.82,150.7,321.4,280.91,70.92,172.61,37.93,129.04,0.01,27.61,2.75,126.48
10237,(주)코디,080530,2020,2010/01/05,72195993.0,-686264.0,-38647164.0,-4.92,6.98,-19.63,28.43,19.24,4212.99,0.0,0.0,-5.18,-4.12,-9.18,75.71,0.0,201.71,124.01,264.94,227.76,57.75,99.37,28.45,67.57,0.57,34.2,2.02,90.15
10238,(주)코디,080530,2021,2010/01/05,68639639.0,-6335364.0,-44982528.0,-4.93,-16.19,13.61,1.33,-6.86,0.0,0.0,0.0,-13.39,-10.41,-20.11,79.65,0.0,164.5,102.57,389.66,330.95,93.59,87.06,21.68,53.16,-1.02,33.9,1.64,119.26
10239,(주)코렌텍,104540,2013,2013/03/05,60227570.0,3586248.0,-15542309.0,55.03,25.69,79.24,121.13,20.95,-1.98,593.77,729.72,11.85,6.76,10.37,50.81,1.24,981.89,49.62,601.28,429.97,150.5,35.39,14.26,17.24,2.26,67.03,9.82,199.07
10240,(주)코렌텍,104540,2014,2013/03/05,70512556.0,-1245991.0,-16881984.0,17.08,35.14,6.63,8.59,-5.94,0.0,0.0,-147.51,-5.52,-2.24,-3.16,46.85,1.36,1038.93,61.75,288.67,202.44,105.99,45.98,29.18,28.68,-0.27,62.49,10.39,229.51
10241,(주)코렌텍,104540,2015,2013/03/05,71517889.0,423373.0,-16638529.0,1.43,5.57,-1.62,16.49,14.16,0.0,0.0,0.0,-2.83,-1.21,-1.64,42.11,1.31,1074.04,55.97,336.63,219.7,82.7,27.1,21.13,11.15,1.36,71.97,10.74,205.18
10242,(주)코렌텍,104540,2016,2013/03/05,97043566.0,2146668.0,-14440400.0,35.69,17.39,50.09,9.71,18.54,61.07,0.0,0.0,3.33,1.42,2.03,41.06,1.42,1160.58,59.88,423.95,301.67,141.06,57.2,22.96,39.25,4.67,58.57,11.61,239.87
10243,(주)코렌텍,104540,2017,2013/03/05,100577807.0,-6155289.0,-22187684.0,3.64,37.05,-16.92,-12.01,5.21,-141.04,-715.21,-680.67,-19.5,-7.47,-12.72,41.07,2.04,993.27,93.27,281.6,172.61,64.67,85.16,32.63,57.74,-0.63,49.07,9.93,218.25
10244,(주)코렌텍,104540,2018,2013/03/05,64259905.0,-35033847.0,-57614053.0,-36.11,-50.19,-21.81,-55.66,-11.74,0.0,0.0,0.0,-89.1,-36.11,-75.92,45.44,1.79,384.77,104.77,316.53,183.99,67.76,166.79,51.19,105.68,-4.38,29.75,3.85,164.55
10245,(주)코렌텍,104540,2019,2013/03/05,62778527.0,2368592.0,-55481075.0,-2.31,3.65,-6.16,24.3,20.31,0.0,0.0,0.0,6.23,3.94,9.28,37.77,1.67,465.56,87.37,132.43,73.3,14.94,109.69,92.37,60.0,3.67,39.26,4.66,128.25
10246,(주)코렌텍,104540,2020,2013/03/05,96144972.0,2049762.0,-53072770.0,53.15,19.83,76.95,55.0,0.76,21.6,-37.17,-6.76,3.89,1.98,4.12,39.19,0.46,698.33,67.54,234.14,159.24,23.51,107.18,59.64,72.14,4.06,42.22,6.98,204.58
10247,(주)코렌텍,104540,2021,2013/03/05,118903126.0,142087.0,-52899368.0,23.67,8.5,31.01,22.04,10.21,-5.31,-51.47,-68.04,1.71,0.71,1.48,39.1,0.86,857.5,60.05,382.81,274.83,61.16,109.95,39.16,72.4,1.9,42.66,8.58,235.64
10248,(주)코리아나화장품,027050,2011,1999/12/10,116062305.0,1551346.0,17603305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.55,1.02,21.19,2.8,275.07,102.45,122.17,102.31,24.73,87.97,70.0,23.04,-0.28,47.12,2.73,90.41
10249,(주)코리아나화장품,027050,2012,1999/12/10,97333543.0,7389835.0,24638376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.51,11.56,15.41,20.58,2.25,329.11,91.43,242.97,163.95,60.16,34.15,17.58,2.86,-10.65,67.29,3.27,89.61
10250,(주)코리아나화장품,027050,2013,1999/12/10,113212596.0,137988.0,24394930.0,16.31,18.89,10.8,-0.09,-2.07,0.0,-97.58,-100.63,0.28,0.26,0.37,24.94,1.96,328.77,108.81,152.56,98.82,30.03,56.2,31.06,22.61,-3.12,57.79,3.27,95.33
10251,(주)코리아나화장품,027050,2014,1999/12/10,114446178.0,-5939859.0,17450203.0,1.09,1.66,-0.22,-9.1,5.65,0.0,0.0,0.0,-5.65,-5.02,-8.24,28.49,2.34,295.62,121.57,128.31,94.12,41.27,73.53,40.5,33.21,-5.11,51.46,2.94,101.19
10252,(주)코리아나화장품,027050,2015,1999/12/10,121613975.0,6407644.0,23555286.0,6.26,3.4,12.96,20.02,35.01,0.0,0.0,0.0,4.57,5.28,8.57,41.76,1.0,356.82,104.83,173.78,113.02,32.22,53.77,28.17,17.91,7.86,58.4,3.55,76.78
10253,(주)코리아나화장품,027050,2016,1999/12/10,118519738.0,4036577.0,25523766.0,-2.54,-0.01,-7.97,2.41,-9.15,-37.54,-34.36,-42.24,3.28,3.39,5.09,42.54,1.08,366.39,102.38,186.13,109.37,29.27,46.38,23.64,14.01,7.12,61.51,3.64,86.83
10254,(주)코리아나화장품,027050,2017,1999/12/10,121097694.0,915682.0,23986220.0,2.18,0.87,5.21,-4.32,-9.93,-45.77,-55.62,-81.59,1.58,1.48,2.28,39.8,1.49,370.38,108.01,145.61,90.73,29.45,56.43,33.25,19.24,4.05,60.82,3.68,97.16
10255,(주)코리아나화장품,027050,2018,1999/12/10,122612031.0,1362245.0,24350217.0,1.25,1.18,1.41,0.38,3.6,-5.97,-4.63,106.13,1.43,1.36,2.22,42.94,1.71,371.84,108.98,145.72,93.67,30.45,57.94,33.6,20.65,3.51,60.25,3.69,94.14
10256,(주)코리아나화장품,027050,2019,1999/12/10,122298260.0,628952.0,24261954.0,-0.26,-0.58,0.46,0.01,1.27,50.0,-65.82,-101.71,0.44,0.42,0.76,54.67,2.12,371.88,108.47,153.87,87.47,41.93,57.71,32.0,22.26,4.17,60.34,3.69,94.45
10257,(주)코리아나화장품,027050,2020,1999/12/10,114172898.0,-425315.0,24377593.0,-6.64,-6.49,-6.99,0.49,-26.06,0.0,0.0,0.0,-0.62,-0.46,-0.63,53.76,2.43,373.8,100.97,145.69,87.64,40.52,46.55,31.29,17.94,-1.64,64.94,3.71,120.09
10258,(주)코리아나화장품,027050,2021,1999/12/10,113499141.0,3309574.0,27706496.0,-0.59,-7.99,15.81,6.42,0.45,0.0,0.0,1210.9,3.8,2.9,4.1,53.73,2.01,399.01,87.27,189.74,128.98,70.18,36.86,26.14,12.24,10.13,69.76,3.96,120.31
10259,(주)코리아센터,290510,2019,2019/11/29,344866909.0,4073312.0,48512846.0,30.36,15.67,68.87,47.24,32.6,11.69,34.41,38.66,2.79,2.3,3.75,62.45,1.28,7735.43,111.79,118.36,103.13,61.31,74.05,52.6,47.07,2.22,56.74,79.87,120.28
10260,(주)코리아센터,290510,2020,2019/11/29,406676888.0,6175015.0,55112015.0,17.92,23.52,7.86,18.23,20.48,59.42,148.65,134.13,5.33,4.3,7.17,0.0,2.11,3021.95,116.59,98.83,76.08,27.09,73.28,57.37,42.35,3.59,57.81,31.24,115.37
10261,(주)코리아센터,290510,2021,2019/11/29,488304479.0,3081829.0,59576816.0,20.07,11.43,37.84,30.97,12.02,1.4,-40.24,-22.94,3.29,2.5,3.42,0.0,1.82,3554.48,98.58,127.7,107.45,28.71,57.88,46.43,33.06,7.51,63.25,36.98,115.14
10262,(주)코리아써키트,007810,2011,1985/09/09,419488244.0,4587481.0,48987080.0,19.3,28.82,2.67,19.0,25.95,27.3,116.58,111.57,3.46,3.61,6.79,95.82,0.02,1960.1,116.1,88.06,61.88,5.73,69.04,60.11,37.06,1.86,56.57,21.87,73.81
10263,(주)코리아써키트,007810,2012,1985/09/09,462312486.0,24416893.0,23288403.0,10.21,10.85,8.8,15.53,29.22,807.75,171.05,160.25,8.05,9.49,15.71,88.96,0.01,2280.1,111.39,127.24,90.83,25.21,61.23,39.17,26.48,10.28,59.68,25.43,61.61
10264,(주)코리아써키트,007810,2013,1985/09/09,551207964.0,26323568.0,25883909.0,19.23,21.33,14.52,40.07,5.3,5.81,-21.47,-16.96,6.22,6.71,9.59,88.79,0.01,2543.19,97.85,136.37,91.79,40.08,39.17,30.31,12.22,14.59,69.37,27.94,64.39
10265,(주)코리아써키트,007810,2014,1985/09/09,542551001.0,14668186.0,14902992.0,-1.57,-2.49,0.6,-0.73,1.12,-30.4,-98.17,-99.64,0.84,0.85,0.15,90.3,0.01,2523.85,95.09,149.27,112.31,38.6,36.52,27.76,8.91,14.64,70.73,28.04,67.93
10266,(주)코리아써키트,007810,2015,1985/09/09,526992026.0,29204684.0,28938857.0,-2.87,-12.31,18.81,-0.19,2.02,44.36,628.04,1809.34,1.31,1.39,1.1,88.76,0.02,2518.93,83.1,200.64,155.28,71.17,32.15,24.45,8.92,36.22,73.07,28.14,71.87
10267,(주)코리아써키트,007810,2016,1985/09/09,520500737.0,9550979.0,10132933.0,-1.23,-3.65,2.87,-2.81,-3.37,-65.9,-270.99,-450.36,-0.77,-0.8,-1.92,94.19,0.02,2445.47,81.67,194.17,139.87,45.13,33.15,26.51,9.7,15.78,72.47,27.57,71.56
10268,(주)코리아써키트,007810,2017,1985/09/09,556503135.0,9299954.0,9714409.0,6.92,2.63,13.72,5.39,8.49,-31.02,0.0,0.0,5.01,5.5,6.55,95.29,0.01,2582.56,78.88,204.91,141.38,28.02,33.98,26.89,10.04,7.68,72.18,29.35,72.37
10269,(주)코리아써키트,007810,2018,1985/09/09,500488797.0,-34969002.0,-34407903.0,-10.07,-18.31,1.74,-9.66,-9.43,-261.6,-252.62,-265.39,-5.2,-5.27,-10.23,100.49,0.0,2323.39,69.03,266.98,191.66,32.17,29.07,22.49,8.13,-9.72,74.75,27.34,77.25
10270,(주)코리아써키트,007810,2019,1985/09/09,478120049.0,17214315.0,-16874976.0,-4.47,-5.69,-3.07,0.43,1.42,0.0,0.0,0.0,0.39,0.43,0.21,94.24,0.0,2333.74,64.65,367.46,293.6,36.98,22.44,15.73,0.11,29.74,78.81,27.54,72.24
10271,(주)코리아써키트,007810,2020,1985/09/09,921746308.0,3419848.0,-16169871.0,92.79,71.06,117.09,2.99,66.01,-3.31,0.0,367.0,-1.31,-1.68,3.42,95.31,0.0,2406.45,76.25,155.15,123.67,28.36,62.75,55.75,17.87,9.29,59.96,40.39,93.87
10272,(주)코리아써키트,007810,2021,1985/09/09,1064620686.0,52336616.0,38248165.0,15.5,3.84,25.78,18.57,57.87,535.01,0.0,855.2,5.07,7.27,14.99,89.54,0.0,2872.02,68.78,184.71,136.09,21.44,63.29,51.17,16.77,46.72,59.96,46.64,70.52
10273,(주)코맥스,036690,2011,2000/01/18,85058009.0,6226226.0,4584253.0,-6.71,-9.12,-4.94,22.83,3.25,60.25,220.63,149.73,5.85,6.45,20.6,75.35,0.36,381.07,114.89,188.5,127.62,20.24,178.46,86.77,124.03,5.84,29.66,3.82,80.83
10274,(주)코맥스,036690,2012,2000/01/18,77308571.0,6611514.0,10465390.0,-9.11,-6.64,-10.84,13.44,-8.94,-0.27,-10.58,-4.74,5.77,6.29,15.66,73.05,0.34,443.13,94.53,109.29,74.32,8.27,123.04,117.59,77.33,6.0,37.96,4.44,81.45
10275,(주)코맥스,036690,2013,2000/01/18,83485160.0,7769818.0,16821617.0,7.99,-2.62,15.79,18.11,14.29,8.41,50.76,40.11,7.63,9.6,20.36,75.57,0.57,537.96,77.89,160.33,109.11,4.26,103.81,78.54,47.24,11.44,42.7,5.4,78.74
10276,(주)코맥스,036690,2014,2000/01/18,85749893.0,3584225.0,18832882.0,2.71,6.82,0.17,7.91,8.31,-22.81,-42.02,-40.07,4.08,5.28,10.49,78.39,0.5,586.91,77.09,149.99,90.62,4.3,93.95,77.91,29.34,12.81,45.36,5.89,73.72
10277,(주)코맥스,036690,2015,2000/01/18,89131049.0,4803037.0,22603972.0,3.94,-0.29,6.74,11.3,4.25,-2.18,29.94,24.27,5.1,6.67,12.42,77.68,0.59,647.64,68.99,153.22,93.4,7.8,80.94,73.07,19.69,22.52,49.16,6.51,73.65
10278,(주)코맥스,036690,2016,2000/01/18,96774640.0,8404401.0,26791767.0,8.58,0.22,13.73,16.22,15.35,58.23,54.07,53.02,6.81,9.65,16.81,76.48,0.57,749.07,59.46,177.21,116.02,26.66,68.97,61.79,15.27,59.52,53.42,7.53,70.05
10279,(주)코맥스,036690,2017,2000/01/18,104882960.0,9196942.0,29230589.0,8.38,2.71,11.46,11.31,6.37,-8.44,-17.93,-17.36,5.22,7.26,12.14,75.88,0.56,824.74,54.89,189.85,124.83,25.5,64.59,57.78,10.73,84.98,55.31,8.28,71.35
10280,(주)코맥스,036690,2018,2000/01/18,105445314.0,3016440.0,24324004.0,0.54,-0.68,1.15,4.04,3.01,-48.03,-58.77,-54.36,2.09,2.87,4.66,78.67,1.3,842.75,52.41,203.5,127.78,20.63,59.07,52.42,9.5,45.49,57.32,8.46,69.54
10281,(주)코맥스,036690,2019,2000/01/18,110179684.0,3841818.0,21454028.0,4.49,-4.36,8.84,4.95,-0.9,16.83,27.36,22.19,2.73,3.62,5.68,80.0,0.54,869.43,47.73,212.04,127.6,19.72,58.27,52.13,9.36,28.91,57.75,8.74,72.89
