,회사명,거래소코드,회계년도,직급명,1인평균지급액(임원),1인년간평균급여(직원)
35631,(주)지엔씨에너지,119850,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",130410.0,41981.0
35634,(주)지엔씨에너지,119850,2020/12,사외이사 (감사위원회 위원 제외),27600.0,41981.0
35635,(주)지엔씨에너지,119850,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",119587.0,42169.0
35637,(주)지엔씨에너지,119850,2021/12,사외이사 (감사위원회 위원 제외),27480.0,42169.0
35639,(주)지엔코,65060,2011/12,등기이사,37601.0,32645.0
35643,(주)지엔코,65060,2012/12,등기이사,150000.0,29000.0
35648,(주)지엔코,65060,2013/12,등기이사,55000.0,32000.0
35649,(주)지엔코,65060,2014/12,등기이사,58000.0,34000.0
35655,(주)지엔코,65060,2015/12,등기이사,58000.0,33000.0
35657,(주)지엔코,65060,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",117000.0,32714.0
35659,(주)지엔코,65060,2016/12,사외이사 (감사위원회 위원 제외),24000.0,32714.0
35662,(주)지엔코,65060,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",99000.0,32905.0
35663,(주)지엔코,65060,2017/12,사외이사 (감사위원회 위원 제외),24000.0,32905.0
35666,(주)지엔코,65060,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",100000.0,36702.0
35667,(주)지엔코,65060,2018/12,사외이사 (감사위원회 위원 제외),24000.0,36702.0
35669,(주)지엔코,65060,2019/12,사외이사 (감사위원회 위원 제외),24000.0,37933.0
35670,(주)지엔코,65060,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",100000.0,37933.0
35675,(주)지엔코,65060,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",100000.0,36320.0
35676,(주)지엔코,65060,2020/12,사외이사 (감사위원회 위원 제외),19000.0,36320.0
35679,(주)지엔코,65060,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",97000.0,44000.0
35680,(주)지엔코,65060,2021/12,사외이사 (감사위원회 위원 제외),18000.0,44000.0
35682,(주)지오엘리먼트,311320,2021/12,사외이사 (감사위원회 위원 제외),24000.0,46000.0
35683,(주)지오엘리먼트,311320,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",194000.0,46000.0
35686,(주)지유온,111820,2011/12,등기이사,109535.0,32756.0
35689,(주)지유온,111820,2012/12,등기이사,130502.0,35448.0
35690,(주)지유온,111820,2013/12,등기이사,135948.0,41078.0
35697,(주)지유온,111820,2014/12,등기이사,131052.0,36035.0
35700,(주)지유온,111820,2015/12,등기이사,184826.0,36600.0
35703,(주)지유온,111820,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",138773.0,42351.0
35704,(주)지유온,111820,2016/12,사외이사 (감사위원회 위원 제외),9000.0,42351.0
35707,(주)지유온,111820,2017/12,사외이사 (감사위원회 위원 제외),2300.0,47893.0
35708,(주)지유온,111820,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",25669.0,47893.0
35710,(주)지유온,111820,2018/12,사외이사 (감사위원회 위원 제외),23000.0,47377.0
35711,(주)지유온,111820,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",236243.0,47377.0
35716,(주)지유온,111820,2019/12,사외이사 (감사위원회 위원 제외),0.0,48091.0
35717,(주)지유온,111820,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",25346.0,48091.0
35720,(주)지유온,111820,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",25553.0,32292.0
35721,(주)지유온,111820,2020/12,사외이사 (감사위원회 위원 제외),0.0,32292.0
35722,(주)지투알,35000,2011/12,등기이사,278000.0,63000.0
35725,(주)지투알,35000,2012/12,등기이사,256000.0,79000.0
35729,(주)지투알,35000,2013/12,등기이사,308000.0,72000.0
35731,(주)지투알,35000,2014/12,등기이사,249000.0,60000.0
35736,(주)지투알,35000,2015/12,등기이사,304000.0,60000.0
35740,(주)지투알,35000,2016/12,사외이사 (감사위원회 위원 제외),60000.0,62000.0
35741,(주)지투알,35000,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",342000.0,62000.0
35744,(주)지투알,35000,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",452000.0,68000.0
35745,(주)지투알,35000,2017/12,사외이사 (감사위원회 위원 제외),60000.0,68000.0
35748,(주)지투알,35000,2018/12,사외이사 (감사위원회 위원 제외),0.0,73000.0
35750,(주)지투알,35000,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",525000.0,73000.0
35751,(주)지투알,35000,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",418000.0,75000.0
35754,(주)지투알,35000,2019/12,사외이사 (감사위원회 위원 제외),0.0,75000.0
35755,(주)지투알,35000,2020/12,사외이사 (감사위원회 위원 제외),0.0,76000.0
35756,(주)지투알,35000,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",235000.0,76000.0
35759,(주)지투알,35000,2021/12,사외이사 (감사위원회 위원 제외),0.0,67000.0
35762,(주)지투알,35000,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",294000.0,67000.0
35763,(주)지티앤티,53870,2011/12,등기이사,133000.0,28000.0
35767,(주)지티앤티,53870,2012/12,등기이사,123000.0,39000.0
35771,(주)지티앤티,53870,2013/12,등기이사,127000.0,25000.0
35773,(주)지티앤티,53870,2014/12,등기이사,127000.0,24429.0
35777,(주)지티지웰니스,219750,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",113920.0,44476.0
35778,(주)지티지웰니스,219750,2018/12,사외이사 (감사위원회 위원 제외),0.0,44476.0
35782,(주)지티지웰니스,219750,2019/12,사외이사 (감사위원회 위원 제외),22064.0,36605.0
35783,(주)지티지웰니스,219750,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",123700.0,36605.0
35786,(주)지티지웰니스,219750,2020/12,사외이사 (감사위원회 위원 제외),10570.0,36510.0
35788,(주)지티지웰니스,219750,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",62644.0,36510.0
35790,(주)지티지웰니스,219750,2021/12,사외이사 (감사위원회 위원 제외),18120.0,40740.0
35791,(주)지티지웰니스,219750,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",43146.0,40740.0
35793,(주)진도,88790,2011/12,이사(사외이사포함),6000.0,26103.0
35795,(주)진도,88790,2012/12,이사(사외이사포함),6226.0,32752.0
35799,(주)진도,88790,2013/12,등기이사,99476.0,30009.0
35802,(주)진도,88790,2014/12,등기이사,86900.0,25948.0
35806,(주)진도,88790,2015/12,등기이사,94313.0,27402.0
35809,(주)진도,88790,2016/12,사외이사 (감사위원회 위원 제외),18000.0,30386.0
35811,(주)진도,88790,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",96643.0,30386.0
35814,(주)진도,88790,2017/12,사외이사 (감사위원회 위원 제외),18000.0,37073.0
35816,(주)진도,88790,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",94754.0,37073.0
35817,(주)진도,88790,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",93969.0,37150.0
35819,(주)진도,88790,2018/12,사외이사 (감사위원회 위원 제외),18000.0,37150.0
35822,(주)진도,88790,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",93264.0,30475.0
35823,(주)진도,88790,2019/12,사외이사 (감사위원회 위원 제외),18000.0,30475.0
35826,(주)진도,88790,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",88869.0,28764.0
35828,(주)진도,88790,2020/12,사외이사 (감사위원회 위원 제외),18000.0,28764.0
35829,(주)진도,88790,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",77663.0,27244.0
35831,(주)진도,88790,2021/12,사외이사 (감사위원회 위원 제외),18000.0,27244.0
35834,(주)진로발효,18120,2011/12,등기이사,182000.0,59785.0
35837,(주)진로발효,18120,2012/12,등기이사,86000.0,46583.0
35840,(주)진로발효,18120,2013/12,등기이사,109000.0,61486.0
35844,(주)진로발효,18120,2014/12,등기이사,96000.0,48788.0
35848,(주)진로발효,18120,2015/12,등기이사,100000.0,51607.0
35851,(주)진로발효,18120,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",123000.0,51953.0
35852,(주)진로발효,18120,2016/12,사외이사 (감사위원회 위원 제외),15000.0,51953.0
35855,(주)진로발효,18120,2017/12,사외이사 (감사위원회 위원 제외),15000.0,52026.0
35858,(주)진로발효,18120,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",123000.0,52026.0
35859,(주)진로발효,18120,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",144000.0,47082.0
35861,(주)진로발효,18120,2018/12,사외이사 (감사위원회 위원 제외),15000.0,47082.0
35864,(주)진로발효,18120,2019/12,사외이사 (감사위원회 위원 제외),15000.0,55148.0
35865,(주)진로발효,18120,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",150000.0,55148.0
35867,(주)진로발효,18120,2020/12,사외이사 (감사위원회 위원 제외),15000.0,69709.0
35869,(주)진로발효,18120,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",207000.0,69709.0
35871,(주)진로발효,18120,2021/12,사외이사 (감사위원회 위원 제외),23000.0,56026.0
35874,(주)진로발효,18120,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",157000.0,56026.0
35876,(주)진매트릭스,109820,2011/12,등기이사,98306.0,32934.0
35877,(주)진매트릭스,109820,2012/12,등기이사,101382.0,30546.0
35880,(주)진매트릭스,109820,2013/12,등기이사,104185.0,30901.0
35883,(주)진매트릭스,109820,2014/12,등기이사,82842.0,27495.0
35887,(주)진매트릭스,109820,2015/12,등기이사,107981.0,30680.0
35892,(주)진매트릭스,109820,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",109317.0,29164.0
35893,(주)진매트릭스,109820,2016/12,사외이사 (감사위원회 위원 제외),0.0,29164.0
35895,(주)진매트릭스,109820,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",112317.0,29988.0
35897,(주)진매트릭스,109820,2017/12,사외이사 (감사위원회 위원 제외),0.0,29988.0
35901,(주)진매트릭스,109820,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",146333.0,26680.0
35902,(주)진매트릭스,109820,2018/12,사외이사 (감사위원회 위원 제외),0.0,26680.0
35905,(주)진매트릭스,109820,2019/12,사외이사 (감사위원회 위원 제외),0.0,35261.0
35906,(주)진매트릭스,109820,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",159325.0,35261.0
35907,(주)진매트릭스,109820,2020/12,사외이사 (감사위원회 위원 제외),0.0,31266.0
35909,(주)진매트릭스,109820,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",183586.0,31266.0
35913,(주)진매트릭스,109820,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",253920.0,32816.0
35914,(주)진매트릭스,109820,2021/12,사외이사 (감사위원회 위원 제외),0.0,32816.0
35916,(주)진바이오텍,86060,2011/12,등기이사,86000.0,28726.0
35917,(주)진바이오텍,86060,2012/12,이사(사외이사 포함),97000.0,34436.0
35922,(주)진바이오텍,86060,2013/12,등기이사,95000.0,33887.0
35924,(주)진바이오텍,86060,2014/12,등기이사,99000.0,33802.0
35930,(주)진바이오텍,86060,2015/12,등기이사,109000.0,37378.0
35931,(주)진바이오텍,86060,2016/12,사외이사 (감사위원회 위원 제외),0.0,38020.0
35934,(주)진바이오텍,86060,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",148000.0,38020.0
35935,(주)진바이오텍,86060,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",113000.0,33420.0
35936,(주)진바이오텍,86060,2017/12,사외이사 (감사위원회 위원 제외),0.0,33420.0
35939,(주)진바이오텍,86060,2018/12,사외이사 (감사위원회 위원 제외),0.0,42525.0
35942,(주)진바이오텍,86060,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",104000.0,42525.0
35943,(주)진바이오텍,86060,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",146000.0,40000.0
35946,(주)진바이오텍,86060,2019/12,사외이사 (감사위원회 위원 제외),0.0,40000.0
35947,(주)진바이오텍,86060,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",93000.0,37000.0
35949,(주)진바이오텍,86060,2020/12,사외이사 (감사위원회 위원 제외),0.0,37000.0
35951,(주)진바이오텍,86060,2021/12,사외이사 (감사위원회 위원 제외),0.0,41000.0
35953,(주)진바이오텍,86060,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",117260.0,41000.0
35955,(주)진성티이씨,36890,2011/12,등기이사,207000.0,42119.0
35961,(주)진성티이씨,36890,2013/12,등기이사,278000.0,49396.0
35965,(주)진성티이씨,36890,2014/12,등기이사,289075.0,49432.0
35969,(주)진성티이씨,36890,2015/12,등기이사,310000.0,53976.0
35973,(주)진성티이씨,36890,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",477000.0,59241.0
35974,(주)진성티이씨,36890,2016/12,사외이사 (감사위원회 위원 제외),29000.0,59241.0
35978,(주)진성티이씨,36890,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",482000.0,56811.0
35979,(주)진성티이씨,36890,2017/12,사외이사 (감사위원회 위원 제외),50000.0,56811.0
35981,(주)진성티이씨,36890,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",516000.0,70495.0
35983,(주)진성티이씨,36890,2018/12,사외이사 (감사위원회 위원 제외),80000.0,70495.0
35985,(주)진성티이씨,36890,2019/12,사외이사 (감사위원회 위원 제외),49000.0,64405.0
35988,(주)진성티이씨,36890,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",782000.0,64405.0
35990,(주)진성티이씨,36890,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",543000.0,64378.0
35992,(주)진성티이씨,36890,2020/12,사외이사 (감사위원회 위원 제외),44000.0,64378.0
35993,(주)진성티이씨,36890,2021/12,사외이사 (감사위원회 위원 제외),37000.0,68891.0
35996,(주)진성티이씨,36890,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",477000.0,68891.0
35997,(주)진시스템,363250,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",190388.0,66755.0
35998,(주)진시스템,363250,2021/12,사외이사 (감사위원회 위원 제외),12708.0,66755.0
36002,(주)진양홀딩스,100250,2011/12,등기이사,20000.0,28650.0
36006,(주)진양홀딩스,100250,2012/12,등기이사,57600.0,29705.0
36009,(주)진양홀딩스,100250,2013/12,등기이사,70917.0,31162.0
36013,(주)진양홀딩스,100250,2014/12,등기이사,116583.0,29445.0
36018,(주)진양홀딩스,100250,2015/12,등기이사,230233.0,37996.0
36020,(주)진양홀딩스,100250,2016/12,사외이사 (감사위원회 위원 제외),12000.0,37348.0
36021,(주)진양홀딩스,100250,2016/12,"등기이사(사외이사,감사위원회 위원 제외)",211307.0,37348.0
36024,(주)진양홀딩스,100250,2017/12,사외이사 (감사위원회 위원 제외),12000.0,37937.0
36026,(주)진양홀딩스,100250,2017/12,"등기이사(사외이사,감사위원회 위원 제외)",202267.0,37937.0
36028,(주)진양홀딩스,100250,2018/12,"등기이사(사외이사,감사위원회 위원 제외)",222877.0,41083.0
36030,(주)진양홀딩스,100250,2018/12,사외이사 (감사위원회 위원 제외),6500.0,41083.0
36031,(주)진양홀딩스,100250,2019/12,사외이사 (감사위원회 위원 제외),12000.0,37636.0
36032,(주)진양홀딩스,100250,2019/12,"등기이사(사외이사,감사위원회 위원 제외)",244987.0,37636.0
36035,(주)진양홀딩스,100250,2020/12,사외이사 (감사위원회 위원 제외),12000.0,40850.0
36037,(주)진양홀딩스,100250,2020/12,"등기이사(사외이사,감사위원회 위원 제외)",246042.0,40850.0
36039,(주)진양홀딩스,100250,2021/12,"등기이사(사외이사,감사위원회 위원 제외)",270455.0,43001.0
36040,(주)진양홀딩스,100250,2021/12,사외이사 (감사위원회 위원 제외),12000.0,43001.0
