회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS연결),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
에이피위성(주),211270,2016/12,2016/03/04,,5955123,23111402
에이피위성(주),211270,2017/12,2016/03/04,,65521,22978120
에이피위성(주),211270,2018/12,2016/03/04,,-664742,22135627
에이피위성(주),211270,2019/12,2016/03/04,,713709,22517757
에이피위성(주),211270,2020/12,2016/03/04,,-1361422,19974165
에이피위성(주),211270,2021/12,2016/03/04,,1401741,20106201
에이피티씨(주),089970,2018/12,2018/08/23,,17476845,29310880
에이피티씨(주),089970,2019/12,2018/08/23,65533033,14158196,38612787
에이피티씨(주),089970,2020/12,2018/08/23,118422273,24724703,63337490
에이피티씨(주),089970,2021/12,2018/08/23,145632283,45663663,92705456
에코바이오홀딩스(주),038870,2011/12,2001/05/29,137591214,-7591307,-8893999
에코바이오홀딩스(주),038870,2012/12,2001/05/29,148171959,4452820,-4448554
에코바이오홀딩스(주),038870,2013/12,2001/05/29,151825463,242316,-4297317
에코바이오홀딩스(주),038870,2014/12,2001/05/29,149023718,2260711,-2067245
에코바이오홀딩스(주),038870,2015/12,2001/05/29,131799788,7653962,5469224
에코바이오홀딩스(주),038870,2016/12,2001/05/29,116787686,-10944519,-5380495
에코바이오홀딩스(주),038870,2017/12,2001/05/29,110443550,-8323705,-13668478
에코바이오홀딩스(주),038870,2018/12,2001/05/29,124022274,694059,-12913405
에코바이오홀딩스(주),038870,2019/12,2001/05/29,74587723,6346181,-6562294
에코바이오홀딩스(주),038870,2020/12,2001/05/29,76105281,3889485,-2672810
에코바이오홀딩스(주),038870,2021/12,2001/05/29,96695934,6959290,4286480
에코캡(주),128540,2018/12,2018/12/05,108542237,1728920,35406944
에코캡(주),128540,2019/12,2018/12/05,120238341,592269,36692621
에코캡(주),128540,2020/12,2018/12/05,115549236,-7441012,29282723
에코캡(주),128540,2021/12,2018/12/05,114542584,-17820311,11772093
에코플라스틱(주),038110,2011/12,2000/03/23,325007534,5968034,16222658
에코플라스틱(주),038110,2012/12,2000/03/23,430150835,3122113,12781808
에코플라스틱(주),038110,2013/12,2000/03/23,472497290,3480875,11367060
에코플라스틱(주),038110,2014/12,2000/03/23,520197408,3422830,8183465
에코플라스틱(주),038110,2015/12,2000/03/23,579549679,1494438,5286333
에코플라스틱(주),038110,2016/12,2000/03/23,592445508,3654068,6064176
에코플라스틱(주),038110,2017/12,2000/03/23,579703237,-274463,5336967
에코플라스틱(주),038110,2018/12,2000/03/23,613232696,-5003178,-3775095
에코플라스틱(주),038110,2019/12,2000/03/23,628079080,2721347,2553064
에코플라스틱(주),038110,2020/12,2000/03/23,631312415,5776454,6621304
에코플라스틱(주),038110,2021/12,2000/03/23,683487202,11289701,15426997
에프엔에스테크(주),083500,2017/12,2017/02/27,,-10199194,5433853
에프엔에스테크(주),083500,2018/12,2017/02/27,,3207393,9240872
에프엔에스테크(주),083500,2019/12,2017/02/27,,1442504,10683375
에프엔에스테크(주),083500,2020/12,2017/02/27,112602337,8087584,18358859
에프엔에스테크(주),083500,2021/12,2017/02/27,99793225,1491124,18185846
엑스큐어(주),070300,2011/12,2010/06/09,,4921586,9496529
엑스큐어(주),070300,2012/12,2010/06/09,,-525929,8918292
엑스큐어(주),070300,2013/12,2010/06/09,,2084022,11063045
엑스큐어(주),070300,2014/12,2010/06/09,,-2892336,8023279
엑스큐어(주),070300,2015/12,2010/06/09,,2106190,10034578
엑스큐어(주),070300,2016/12,2010/06/09,,-7842990,1985098
엑스큐어(주),070300,2017/12,2010/06/09,,5397642,7470135
엑스큐어(주),070300,2018/12,2010/06/09,,-4919981,2242073
엑스큐어(주),070300,2019/12,2010/06/09,,1285956,3440807
엑스큐어(주),070300,2020/12,2010/06/09,,-840096,2638767
엑스큐어(주),070300,2021/12,2010/06/09,,1125355,3780699
엔브이에이치코리아(주),067570,2013/12,2013/12/03,338703945,14786883,70233747
엔브이에이치코리아(주),067570,2014/12,2013/12/03,313476694,1486826,80819892
엔브이에이치코리아(주),067570,2015/12,2013/12/03,372185613,20151203,91920081
엔브이에이치코리아(주),067570,2016/12,2013/12/03,442982963,23902162,100042031
엔브이에이치코리아(주),067570,2017/12,2013/12/03,466432213,10729685,105626371
엔브이에이치코리아(주),067570,2018/12,2013/12/03,723704127,-9999631,75909308
엔브이에이치코리아(주),067570,2019/12,2013/12/03,794647172,5321033,77510054
엔브이에이치코리아(주),067570,2020/12,2013/12/03,856045705,1041009,71808028
엔브이에이치코리아(주),067570,2021/12,2013/12/03,962301315,19214584,88522419
엔시트론(주),101400,2011/12,2009/03/31,42469070,2514691,14473637
엔시트론(주),101400,2012/12,2009/03/31,43461735,1506032,14363576
엔시트론(주),101400,2013/12,2009/03/31,37486353,-9255541,5181506
엔시트론(주),101400,2014/12,2009/03/31,39717506,-2833480,2200000
엔시트론(주),101400,2015/12,2009/03/31,32723325,-12067722,-9900150
엔시트론(주),101400,2016/12,2009/03/31,34591052,322114,-9613517
엔시트론(주),101400,2017/12,2009/03/31,39971398,-7616435,-17305416
엔시트론(주),101400,2018/12,2009/03/31,31714878,-20469997,-38454108
엔시트론(주),101400,2019/12,2009/03/31,34970285,-9471134,-47922944
엔시트론(주),101400,2020/12,2009/03/31,28799640,-6926301,-54703112
엔시트론(주),101400,2021/12,2009/03/31,35087421,699196,-54016188
엔에이치엔(주),181710,2013/12,2013/08/29,1178344777,33104448,33455349
엔에이치엔(주),181710,2014/12,2013/08/29,1272857912,18270116,53665503
엔에이치엔(주),181710,2015/12,2013/08/29,1833329513,34847481,97848567
엔에이치엔(주),181710,2016/12,2013/08/29,1838187142,144571953,241686425
엔에이치엔(주),181710,2017/12,2013/08/29,2117583867,30066639,271559279
엔에이치엔(주),181710,2018/12,2013/08/29,2494654242,10100461,292317993
엔에이치엔(주),181710,2019/12,2013/08/29,2500321249,-1271814,299082318
엔에이치엔(주),181710,2020/12,2013/08/29,2550930609,27784435,325938442
엔에이치엔(주),181710,2021/12,2013/08/29,3027171507,143674866,559079587
엔에이치엔한국사이버결제(주),060250,2011/12,2002/01/08,61330705,8325051,15588227
엔에이치엔한국사이버결제(주),060250,2012/12,2002/01/08,70065811,4844301,17863435
엔에이치엔한국사이버결제(주),060250,2013/12,2002/01/08,82245871,7465951,24483501
엔에이치엔한국사이버결제(주),060250,2014/12,2002/01/08,149766140,9045848,32410752
엔에이치엔한국사이버결제(주),060250,2015/12,2002/01/08,161631760,10321594,41894523
엔에이치엔한국사이버결제(주),060250,2016/12,2002/01/08,185611494,10826777,49747009
엔에이치엔한국사이버결제(주),060250,2017/12,2002/01/08,221346640,9843524,58033466
엔에이치엔한국사이버결제(주),060250,2018/12,2002/01/08,279705509,17461571,74107068
엔에이치엔한국사이버결제(주),060250,2019/12,2002/01/08,311913210,23557146,93536886
엔에이치엔한국사이버결제(주),060250,2020/12,2002/01/08,374657172,29980219,116695734
엔에이치엔한국사이버결제(주),060250,2021/12,2002/01/08,410847595,28649307,144719611
엔피씨(주),004250,2011/12,1969/09/08,238925909,12881380,26937938
엔피씨(주),004250,2012/12,1969/09/08,255229143,12502372,12992971
엔피씨(주),004250,2013/12,1969/09/08,305246755,16275154,16520785
엔피씨(주),004250,2014/12,1969/09/08,305664451,15859312,16107807
엔피씨(주),004250,2015/12,1969/09/08,343957222,17845548,18099573
엔피씨(주),004250,2016/12,1969/09/08,399309178,47688998,47951516
엔피씨(주),004250,2017/12,1969/09/08,380369494,32308566,32541483
엔피씨(주),004250,2018/12,1969/09/08,392840424,10320493,11816640
엔피씨(주),004250,2019/12,1969/09/08,403765363,12062715,15285211
엔피씨(주),004250,2020/12,1969/09/08,410578593,11956124,12232378
엔피씨(주),004250,2021/12,1969/09/08,499980383,17196715,17432112
엘브이엠씨홀딩스(주),900140,2011/12,2010/11/30,111667155,,
엘브이엠씨홀딩스(주),900140,2012/12,2010/11/30,142648802,,
엘브이엠씨홀딩스(주),900140,2013/12,2010/11/30,342630203,,
엘브이엠씨홀딩스(주),900140,2014/12,2010/11/30,457477778,,
엘브이엠씨홀딩스(주),900140,2015/12,2010/11/30,600232755,,
엘브이엠씨홀딩스(주),900140,2016/12,2010/11/30,690100493,,
엘브이엠씨홀딩스(주),900140,2017/12,2010/11/30,630622659,,
엘브이엠씨홀딩스(주),900140,2018/12,2010/11/30,653661541,,
엘브이엠씨홀딩스(주),900140,2019/12,2010/11/30,678847944,,
엘브이엠씨홀딩스(주),900140,2020/12,2010/11/30,647658915,,
엘브이엠씨홀딩스(주),900140,2021/12,2010/11/30,661447272,,
엘비세미콘(주),061970,2011/12,2011/01/31,,-2832058,22473459
엘비세미콘(주),061970,2012/12,2011/01/31,,12016017,33925758
엘비세미콘(주),061970,2013/12,2011/01/31,,153008,34909773
엘비세미콘(주),061970,2014/12,2011/01/31,,-3498806,31235175
엘비세미콘(주),061970,2015/12,2011/01/31,,-8167363,23663891
엘비세미콘(주),061970,2016/12,2011/01/31,,13513420,36177988
엘비세미콘(주),061970,2017/12,2011/01/31,,7973228,42346029
엘비세미콘(주),061970,2018/12,2011/01/31,379402418,9494060,52630612
엘비세미콘(주),061970,2019/12,2011/01/31,478594872,25848311,79047430
엘비세미콘(주),061970,2020/12,2011/01/31,527479200,19372019,95680864
엘비세미콘(주),061970,2021/12,2011/01/31,700319379,39723208,133487150
엘아이지넥스원(주),079550,2015/12,2015/10/02,1754273777,83022325,262145022
엘아이지넥스원(주),079550,2016/12,2015/10/02,1791479110,77051466,321356814
엘아이지넥스원(주),079550,2017/12,2015/10/02,2006761323,-8628211,294973345
엘아이지넥스원(주),079550,2018/12,2015/10/02,,4458064,267618673
엘아이지넥스원(주),079550,2019/12,2015/10/02,2317491215,3185324,250252333
엘아이지넥스원(주),079550,2020/12,2015/10/02,2595606499,57881698,296254031
엘아이지넥스원(주),079550,2021/12,2015/10/02,2576847035,105055806,380207066
엘에스전선아시아(주),229640,2016/12,2016/09/22,275821752,6166497,7247988
엘에스전선아시아(주),229640,2017/12,2016/09/22,285112138,5790165,7973186
엘에스전선아시아(주),229640,2018/12,2016/09/22,349635787,5640491,8167692
엘에스전선아시아(주),229640,2019/12,2016/09/22,359661267,6079715,8834759
엘에스전선아시아(주),229640,2020/12,2016/09/22,416558419,30799543,33556827
엘에스전선아시아(주),229640,2021/12,2016/09/22,495255400,3658197,30579481
엘지디스플레이(주),034220,2011/12,2004/07/23,25162931000,-991032000,5470733000
엘지디스플레이(주),034220,2012/12,2004/07/23,24455511000,28549000,5499282000
엘지디스플레이(주),034220,2013/12,2004/07/23,21715284000,99672000,5598954000
엘지디스플레이(주),034220,2014/12,2004/07/23,22967023000,973118000,6572072000
엘지디스플레이(주),034220,2015/12,2004/07/23,22577160000,968209000,7343482000
엘지디스플레이(주),034220,2016/12,2004/07/23,24884336000,967078000,8113761000
엘지디스플레이(주),034220,2017/12,2004/07/23,29159687000,1779721000,9696683000
엘지디스플레이(주),034220,2018/12,2004/07/23,33175710000,-442291000,9057593000
엘지디스플레이(주),034220,2019/12,2004/07/23,35574563000,-2639893000,6417700000
엘지디스플레이(주),034220,2020/12,2004/07/23,35071523000,-513262000,5904438000
엘지디스플레이(주),034220,2021/12,2004/07/23,38154515000,552173000,6456611000
엘지전자(주),066570,2011/12,2002/04/22,32658457000,-277919000,-364715000
엘지전자(주),066570,2012/12,2002/04/22,31457386000,-354760000,-438096000
엘지전자(주),066570,2013/12,2002/04/22,35528064000,-189077000,-165008000
엘지전자(주),066570,2014/12,2002/04/22,37068420000,-154453000,-269170000
엘지전자(주),066570,2015/12,2002/04/22,36313896000,-355839000,-431854000
엘지전자(주),066570,2016/12,2002/04/22,37855269000,-276487000,-121547000
엘지전자(주),066570,2017/12,2002/04/22,41220959000,758046000,824378000
엘지전자(주),066570,2018/12,2002/04/22,44328443000,-4774000,-69273000
엘지전자(주),066570,2019/12,2002/04/22,44859875000,-196118000,-318597000
엘지전자(주),066570,2020/12,2002/04/22,48204227000,1211549000,1148021000
엘지전자(주),066570,2021/12,2002/04/22,53481478000,-913538000,-860959000
엘컴텍(주),037950,2011/12,2000/08/24,200169859,-12179060,16890082
엘컴텍(주),037950,2013/12,2000/08/24,82774178,-14485051,-71163507
엘컴텍(주),037950,2014/12,2000/08/24,85252787,647283,-68957714
엘컴텍(주),037950,2015/12,2000/08/24,93811327,9184362,-61474686
엘컴텍(주),037950,2016/12,2000/08/24,90088431,8330149,8230233
엘컴텍(주),037950,2017/12,2000/08/24,91425102,7450573,10990824
엘컴텍(주),037950,2018/12,2000/08/24,83245281,2045669,9033956
엘컴텍(주),037950,2019/12,2000/08/24,83477222,1172352,6250135
엘컴텍(주),037950,2020/12,2000/08/24,64816800,-15641518,-12571543
엘컴텍(주),037950,2021/12,2000/08/24,66681604,4857597,-7635720
엘티씨(주),170920,2013/12,2013/10/08,,17150313,34370924
엘티씨(주),170920,2014/12,2013/10/08,89286913,9760448,42820157
엘티씨(주),170920,2015/12,2013/10/08,123460456,8692768,50265945
엘티씨(주),170920,2016/12,2013/10/08,144621414,318352,49474877
엘티씨(주),170920,2017/12,2013/10/08,143947466,-38156,48343231
엘티씨(주),170920,2018/12,2013/10/08,166985304,372795,48812496
엘티씨(주),170920,2019/12,2013/10/08,172657780,-290841,47628768
엘티씨(주),170920,2020/12,2013/10/08,165752112,-3162916,43756907
엘티씨(주),170920,2021/12,2013/10/08,159294750,-11616438,31691194
엠에프엠코리아(주),251960,2016/12,2016/09/08,,,
엠에프엠코리아(주),251960,2017/12,2016/09/08,,,
엠에프엠코리아(주),251960,2018/12,2016/09/08,,,
엠에프엠코리아(주),323230,2019/12,2019/06/19,,,
엠에프엠코리아(주),251960,2019/12,2016/09/08,77374603,1225167,8704459
엠에프엠코리아(주),323230,2020/12,2019/06/19,73886896,-4394424,4443676
엠에프엠코리아(주),323230,2021/12,2019/06/19,102449747,-5248881,-720433
엠케이전자(주),033160,2011/12,1997/11/10,276962328,7545788,63394468
엠케이전자(주),033160,2012/12,1997/11/10,262403288,6157266,64905461
엠케이전자(주),033160,2013/12,1997/11/10,370720675,8370690,69713209
엠케이전자(주),033160,2014/12,1997/11/10,420539395,6198325,71547102
엠케이전자(주),033160,2015/12,1997/11/10,1000905153,5562065,72388583
엠케이전자(주),033160,2016/12,1997/11/10,1301702979,3180947,72325683
엠케이전자(주),033160,2017/12,1997/11/10,1584109908,1930822,73295606
엠케이전자(주),033160,2018/12,1997/11/10,1782812097,-10347727,58014912
엠케이전자(주),033160,2019/12,1997/11/10,1831423713,1166220,56634983
엠케이전자(주),033160,2020/12,1997/11/10,1982876095,8329515,63826260
엠케이전자(주),033160,2021/12,1997/11/10,2184462348,9133692,69523756
엠텍비젼(주),074000,2011/12,2004/01/06,151340171,-58700980,-78066660
엠텍비젼(주),074000,2012/12,2004/01/06,128934214,-17611120,-95576215
엠텍비젼(주),074000,2013/12,2004/01/06,122220031,-3515289,-98836092
연합과기공고유한공사,900030,2011/12,2008/12/04,71412330,,
영보화학(주),014440,2011/12,1997/08/27,139042571,5487308,65616350
영보화학(주),014440,2012/12,1997/08/27,150657195,5044092,69348812
영보화학(주),014440,2013/12,1997/08/27,168014020,8599815,76565474
영보화학(주),014440,2014/12,1997/08/27,172187742,3448660,77363697
영보화학(주),014440,2015/12,1997/08/27,172735283,7299067,82833592
영보화학(주),014440,2016/12,1997/08/27,182197358,5868963,86610612
영보화학(주),014440,2017/12,1997/08/27,179187991,25135710,109866605
영보화학(주),014440,2018/12,1997/08/27,176083758,5130496,111914248
영보화학(주),014440,2019/12,1997/08/27,180831116,8394924,117730110
영보화학(주),014440,2020/12,1997/08/27,174719741,10121805,126273820
영보화학(주),014440,2021/12,1997/08/27,179898107,4503670,129963006
영신금속공업(주),007530,2011/12,1994/08/05,,663799,21294310
영신금속공업(주),007530,2012/12,1994/08/05,,490286,21580160
영신금속공업(주),007530,2013/12,1994/08/05,99846852,2564041,24765735
영신금속공업(주),007530,2014/12,1994/08/05,105474193,2223249,26159444
영신금속공업(주),007530,2015/12,1994/08/05,121066815,2758471,28900652
영신금속공업(주),007530,2016/12,1994/08/05,135334525,2852874,30705899
영신금속공업(주),007530,2017/12,1994/08/05,129230540,-20056697,12654462
