회사명,거래소코드,회계년도,상장일,[제조]자산(*)(IFRS),[제조]당기순이익(손실)(IFRS),[제조]      미처분이익잉여금(결손금)(IFRS)
애머릿지코퍼레이션,900100,2020/12,2010/04/21,59850341,-10942605,-153169327
애머릿지코퍼레이션,900100,2021/12,2010/04/21,62449774,1685480,-165149456
앱클론(주),174900,2017/12,2017/09/18,20865042,-1482533,-19278060
앱클론(주),174900,2018/12,2017/09/18,28703900,-842700,-20261690
앱클론(주),174900,2019/12,2017/09/18,46968451,2566577,-17664537
앱클론(주),174900,2020/12,2017/09/18,40129506,-6444953,-24086029
앱클론(주),174900,2021/12,2017/09/18,29827551,-10237784,-34556930
어보브반도체(주),102120,2011/12,2009/06/05,61813383,3747008,19668204
어보브반도체(주),102120,2012/12,2009/06/05,64373741,3426438,22716886
어보브반도체(주),102120,2013/12,2009/06/05,80586057,8775595,33803954
어보브반도체(주),102120,2014/12,2009/06/05,87250418,6449268,39314331
어보브반도체(주),102120,2015/12,2009/06/05,91266847,6661149,45224367
어보브반도체(주),102120,2016/12,2009/06/05,99844967,6680080,51166534
어보브반도체(주),102120,2017/12,2009/06/05,90192128,-5150780,45090613
어보브반도체(주),102120,2018/12,2009/06/05,95330389,7804270,51516901
어보브반도체(주),102120,2019/12,2009/06/05,110719959,13598702,63491725
어보브반도체(주),102120,2020/12,2009/06/05,139611449,13299801,73171906
어보브반도체(주),102120,2021/12,2009/06/05,132993222,13186145,81993916
어울림네트웍스(주),042820,2011/12,2000/07/11,14227235,-30058901,-71963976
어울림엘시스(주),033280,2011/12,1997/11/10,9577698,-22376627,-60390370
어울림정보기술(주),038320,2011/12,2002/04/23,14620713,-22373079,-48164679
에버테크노(주),070480,2011/12,2007/05/22,117988792,4075587,41005163
에버테크노(주),070480,2012/12,2007/05/22,86399676,-29289087,11067171
에버테크노(주),070480,2013/12,2007/05/22,57835496,-28191040,-16785303
에브리봇(주),270660,2021/12,2021/07/28,75646787,9476338,10164054
에스넷시스템(주),038680,2011/12,2000/04/27,84852574,2527175,6055936
에스넷시스템(주),038680,2012/12,2000/04/27,85393500,2728084,7625819
에스넷시스템(주),038680,2013/12,2000/04/27,99647143,2708718,9400455
에스넷시스템(주),038680,2014/12,2000/04/27,104601448,3027270,10381304
에스넷시스템(주),038680,2015/12,2000/04/27,101513161,1281732,10820256
에스넷시스템(주),038680,2016/12,2000/04/27,97730606,-1337900,9139979
에스넷시스템(주),038680,2017/12,2000/04/27,112586803,988507,9613526
에스넷시스템(주),038680,2018/12,2000/04/27,110029228,8018227,17110769
에스넷시스템(주),038680,2019/12,2000/04/27,125732749,2901393,17517563
에스넷시스템(주),038680,2020/12,2000/04/27,155578048,-2338819,13161650
에스넷시스템(주),038680,2021/12,2000/04/27,166980403,-8945557,1699012
에스디바이오센서(주),137310,2021/12,2021/07/16,2914623616,1066022506,1605583140
에스디엔(주),099220,2011/12,2009/05/19,183178297,4988070,29882971
에스디엔(주),099220,2012/12,2009/05/19,116093941,-22914084,4292915
에스디엔(주),099220,2013/12,2009/05/19,101128730,-3997157,295758
에스디엔(주),099220,2014/12,2009/05/19,94282631,-7835065,-7539307
에스디엔(주),099220,2015/12,2009/05/19,92588514,914143,-6625164
에스디엔(주),099220,2016/12,2009/05/19,88416400,-1575782,-8200946
에스디엔(주),099220,2017/12,2009/05/19,101150327,2749613,-5451333
에스디엔(주),099220,2018/12,2009/05/19,106896409,1567309,-3884024
에스디엔(주),099220,2019/12,2009/05/19,126743536,4895719,1005398
에스디엔(주),099220,2020/12,2009/05/19,151651206,9213314,10218711
에스디엔(주),099220,2021/12,2009/05/19,158035588,-2895026,7143657
에스맥(주),097780,2011/12,2008/01/23,154808888,33628442,59906928
에스맥(주),097780,2012/12,2008/01/23,181396958,26147769,82969097
에스맥(주),097780,2013/12,2008/01/23,225123569,33458010,114280168
에스맥(주),097780,2014/12,2008/01/23,169311192,-15624582,98857427
에스맥(주),097780,2015/12,2008/01/23,113136486,-49996091,48674399
에스맥(주),097780,2016/12,2008/01/23,183299835,10728434,59609035
에스맥(주),097780,2017/12,2008/01/23,182115953,-2306223,57625013
에스맥(주),097780,2018/12,2008/01/23,283573213,3834425,61459438
에스맥(주),097780,2019/12,2008/01/23,282922817,-18933711,42525727
에스맥(주),097780,2020/12,2008/01/23,290902740,9039594,48835199
에스맥(주),097780,2021/12,2008/01/23,292144917,-29505220,18922677
에스비더블유생명과학(주),151910,2012/12,2012/08/02,88734703,5372037,10077453
에스비더블유생명과학(주),151910,2013/12,2012/08/02,156838582,5800759,14724102
에스비더블유생명과학(주),151910,2014/12,2012/08/02,176212644,1690099,14711483
에스비더블유생명과학(주),151910,2015/12,2012/08/02,186182405,-19313402,-7020166
에스비더블유생명과학(주),151910,2016/12,2012/08/02,73486832,28812079,-46480978
에스비더블유생명과학(주),151910,2017/12,2012/08/02,80560881,-25894987,-26276885
에스비더블유생명과학(주),151910,2018/12,2012/08/02,85786307,-7711745,-34160700
에스비더블유생명과학(주),151910,2019/12,2012/08/02,99735135,-19954656,-54074897
에스비더블유생명과학(주),151910,2020/12,2012/08/02,82094809,-8928175,-62984083
에스비더블유생명과학(주),151910,2021/12,2012/08/02,99112916,-30584687,-93581119
에스비아이핀테크솔루션즈(주),950110,2013/03,2012/12/17,39715579,6946828,0
에스비아이핀테크솔루션즈(주),950110,2014/03,2012/12/17,30238827,180744,3527509
에스비아이핀테크솔루션즈(주),950110,2015/03,2012/12/17,27642605,1576494,0
에스비아이핀테크솔루션즈(주),950110,2016/03,2012/12/17,30428841,1129339,0
에스비아이핀테크솔루션즈(주),950110,2017/03,2012/12/17,30554205,2832775,0
에스비아이핀테크솔루션즈(주),950110,2018/03,2012/12/17,75188824,3963411,5678483
에스비아이핀테크솔루션즈(주),950110,2019/03,2012/12/17,75476027,-126775,2386296
에스비아이핀테크솔루션즈(주),950110,2020/03,2012/12/17,131832425,7713779,6214630
에스비아이핀테크솔루션즈(주),950110,2021/03,2012/12/17,235034917,7051782,8240977
에스비에스미디어홀딩스(주),101060,2011/12,2008/03/24,540632187,24285753,8774638
에스비에스미디어홀딩스(주),101060,2012/12,2008/03/24,536394630,7344588,7379992
에스비에스미디어홀딩스(주),101060,2013/12,2008/03/24,536573898,1677228,1739432
에스비에스미디어홀딩스(주),101060,2014/12,2008/03/24,535637664,7906660,7927850
에스비에스미디어홀딩스(주),101060,2015/12,2008/03/24,538723649,6057490,6384844
에스비에스미디어홀딩스(주),101060,2016/12,2008/03/24,532356193,379086,647183
에스비에스미디어홀딩스(주),101060,2017/12,2008/03/24,534330416,5557045,5769941
에스비에스미디어홀딩스(주),101060,2018/12,2008/03/24,535223123,1178220,1473800
에스비에스미디어홀딩스(주),101060,2019/12,2008/03/24,503274152,-21761551,-21293146
에스비에스미디어홀딩스(주),101060,2020/12,2008/03/24,546337158,-79123576,-100411687
에스씨아이평가정보(주),036120,2011/12,1999/12/07,17656598,-2590185,-4841609
에스씨아이평가정보(주),036120,2012/12,1999/12/07,16655498,316297,-4525312
에스씨아이평가정보(주),036120,2013/12,1999/12/07,17466234,550963,-3974349
에스씨아이평가정보(주),036120,2014/12,1999/12/07,17359831,161514,-3812835
에스씨아이평가정보(주),036120,2015/12,1999/12/07,17957154,715915,-3096920
에스씨아이평가정보(주),036120,2016/12,1999/12/07,19035425,1105260,-1991660
에스씨아이평가정보(주),036120,2017/12,1999/12/07,20662145,993253,-998407
에스씨아이평가정보(주),036120,2018/12,1999/12/07,23251275,2578569,1525262
에스씨아이평가정보(주),036120,2019/12,1999/12/07,30536066,4411306,5933323
에스씨아이평가정보(주),036120,2020/12,1999/12/07,33811406,5854867,9162958
에스씨아이평가정보(주),036120,2021/12,1999/12/07,38836673,5225542,13056861
에스씨엠생명과학(주),298060,2020/12,2020/06/17,76292016,-9632800,-101576979
에스씨엠생명과학(주),298060,2021/12,2020/06/17,54044747,-22518683,-124095662
에스앤씨엔진그룹리미티드,900080,2011/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2012/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2013/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2014/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2015/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2016/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2017/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2018/12,2009/12/04,,,
에스앤씨엔진그룹리미티드,900080,2019/12,2009/12/04,,,
에스에스씨피(주),071660,2011/12,2005/10/18,577326931,5954460,23280117
에스에이치엔엘(주),050320,2011/12,2002/01/15,14661438,-3848596,-2950084
에스에이치엔엘(주),050320,2012/12,2002/01/15,15324726,924927,-1807002
에스에이치엔엘(주),050320,2013/12,2002/01/15,15528655,-2651773,-4408811
에스에이치엔엘(주),050320,2014/12,2002/01/15,16140284,-839417,-5199502
에스에이치엔엘(주),050320,2015/12,2002/01/15,11858455,-1459812,-6663529
에스에이치엔엘(주),050320,2016/12,2002/01/15,5509488,-20703788,-20736480
에스에이치엔엘(주),050320,2017/12,2002/01/15,5884476,-5093386,-25135814
에스에이치엔엘(주),050320,2018/12,2002/01/15,9588686,-2669962,-27734200
에스에이치엔엘(주),050320,2019/12,2002/01/15,4888567,-2783189,-30489024
에스에이치엔엘(주),050320,2020/12,2002/01/15,13909449,248944,-30230989
에스에이치엔엘(주),050320,2021/12,2002/01/15,11101736,1103170,-29111531
에스엔유프리시젼(주),080000,2011/12,2005/01/25,157943635,-16825836,-9131488
에스엔유프리시젼(주),080000,2012/12,2005/01/25,124908069,-26232527,-34960518
에스엔유프리시젼(주),080000,2013/12,2005/01/25,132155532,8077993,-26848916
에스엔유프리시젼(주),080000,2014/12,2005/01/25,127266915,-12953777,-39734760
에스엔유프리시젼(주),080000,2015/12,2005/01/25,126660394,1814554,-38224942
에스엔유프리시젼(주),080000,2016/12,2005/01/25,134145042,-18144133,-56162856
에스엔유프리시젼(주),080000,2017/12,2005/01/25,149727803,5746382,-50344416
에스엔유프리시젼(주),080000,2018/12,2005/01/25,136620729,10042509,-47532566
에스엔유프리시젼(주),080000,2019/12,2005/01/25,151867906,7544898,-40003315
에스엔유프리시젼(주),080000,2020/12,2005/01/25,150329758,4925192,-35061957
에스엔유프리시젼(주),080000,2021/12,2005/01/25,169344566,8461761,-26556951
에스엔케이폴리텍(주),091340,2011/12,2007/07/30,47523925,1623621,17954669
에스엔케이폴리텍(주),091340,2012/12,2007/07/30,44841362,21401,15710344
에스엔케이폴리텍(주),091340,2013/12,2007/07/30,57508680,-202640,14261315
에스엔케이폴리텍(주),091340,2014/12,2007/07/30,61514173,2826528,16930371
에스엔케이폴리텍(주),091340,2015/12,2007/07/30,82685484,3826931,20627299
에스엔케이폴리텍(주),091340,2016/12,2007/07/30,90663362,2694675,23539594
에스엔케이폴리텍(주),091340,2017/12,2007/07/30,102986513,-185900,23327218
에스엔케이폴리텍(주),091340,2018/12,2007/07/30,89204356,2453813,25780517
에스엔케이폴리텍(주),091340,2019/12,2007/07/30,95813820,688583,25677979
에스엔케이폴리텍(주),091340,2020/12,2007/07/30,92165065,-1797332,24172883
에스엔케이폴리텍(주),091340,2021/12,2007/07/30,87979978,2650936,23733129
에스엘(주),005850,2011/03,1988/11/08,695272340,47260773,239590169
에스엘(주),005850,2011/12,1988/11/08,690565685,23703893,251861449
에스엘(주),005850,2012/12,1988/11/08,647121834,23297257,267428453
에스엘(주),005850,2013/12,1988/11/08,646561096,34539873,296943995
에스엘(주),005850,2014/12,1988/11/08,698891547,47753040,333042072
에스엘(주),005850,2015/12,1988/11/08,776288870,51869612,377393356
에스엘(주),005850,2016/12,1988/11/08,814202878,64950210,429810154
에스엘(주),005850,2017/12,1988/11/08,906669110,132076049,552707014
에스엘(주),005850,2018/12,1988/11/08,949475606,27113938,558880598
에스엘(주),005850,2019/12,1988/11/08,1542762740,81821128,599007497
에스엘(주),005850,2020/12,1988/11/08,1618327383,91737036,682956634
에스엘(주),005850,2021/12,1988/11/08,1733600072,132488238,781210925
에스엠로보틱스(주),252940,2016/12,2016/09/30,,,
에스엠로보틱스(주),252940,2017/12,2016/09/30,,,
에스와이(주),109610,2015/12,2015/12/29,119309267,6319444,30547591
에스와이(주),109610,2016/12,2015/12/29,144704393,1970394,32267041
에스와이(주),109610,2017/12,2015/12/29,281624350,1987446,34340293
에스와이(주),109610,2018/12,2015/12/29,264718429,4219626,38095085
에스와이(주),109610,2019/12,2015/12/29,284866273,-18581825,20177795
에스와이(주),109610,2020/12,2015/12/29,263398079,-27454751,-6984483
에스와이(주),109610,2021/12,2015/12/29,301763582,7171017,3254501
에스지씨에너지(주),005090,2011/12,1993/01/06,534693452,22162018,82767236
에스지씨에너지(주),005090,2012/12,1993/01/06,629665378,15232377,62425182
에스지씨에너지(주),005090,2013/12,1993/01/06,637747576,8506676,42724018
에스지씨에너지(주),005090,2014/12,1993/01/06,635812999,7898948,55450649
에스지씨에너지(주),005090,2015/12,1993/01/06,650473073,11586292,57955146
에스지씨에너지(주),005090,2016/12,1993/01/06,642835253,-2032064,44492840
에스지씨에너지(주),005090,2017/12,1993/01/06,601086049,-7480667,31098893
에스지씨에너지(주),005090,2018/12,1993/01/06,541268519,-28300261,10131394
에스지씨에너지(주),005090,2019/12,1993/01/06,474044598,-8277072,40122002
에스지씨에너지(주),005090,2020/12,1993/01/06,1646222152,4787400,65080255
에스지씨에너지(주),005090,2021/12,1993/01/06,1559099086,40327857,84318099
에스지씨이테크건설(주),016250,2011/12,1999/12/28,350000009,15020085,51123492
에스지씨이테크건설(주),016250,2012/12,1999/12/28,422527209,8832950,6559377
에스지씨이테크건설(주),016250,2013/12,1999/12/28,432590243,-23965595,-17449638
에스지씨이테크건설(주),016250,2014/12,1999/12/28,452936449,6611647,8988097
에스지씨이테크건설(주),016250,2015/12,1999/12/28,394047776,11287137,17796941
에스지씨이테크건설(주),016250,2016/12,1999/12/28,408629703,15138950,15233497
에스지씨이테크건설(주),016250,2017/12,1999/12/28,505201217,13111089,12779045
에스지씨이테크건설(주),016250,2018/12,1999/12/28,615541338,8070010,8581103
에스지씨이테크건설(주),016250,2019/12,1999/12/28,798493788,27595183,164539447
에스지씨이테크건설(주),016250,2020/12,1999/12/28,661158227,156041324,153279424
에스지씨이테크건설(주),016250,2021/12,1999/12/28,586780067,60448605,60207081
에스지에이(주),049470,2011/12,2001/10/11,37508040,267386,-10415302
에스지에이(주),049470,2012/12,2001/10/11,50579550,-1868178,-12283480
에스지에이(주),049470,2013/12,2001/10/11,53866598,143269,-12140211
에스지에이(주),049470,2014/12,2001/10/11,62261227,126540,-12013671
에스지에이(주),049470,2015/12,2001/10/11,65245212,-2205102,-14218772
에스지에이(주),049470,2016/12,2001/10/11,75821014,680184,-13538588
에스지에이(주),049470,2017/12,2001/10/11,85285137,-9228766,-22767355
에스지에이(주),049470,2018/12,2001/10/11,76328494,-72363,-23197138
에스지에이(주),049470,2019/12,2001/10/11,68945413,-9626467,-9626467
에스지에이(주),049470,2020/12,2001/10/11,64169259,-2656632,-12059805
에스지에이(주),049470,2021/12,2001/10/11,66091462,4035764,-5109043
에스지에이솔루션즈(주),184230,2014/06,2013/12/20,,,
에스지에이솔루션즈(주),184230,2015/06,2013/12/20,33640051,3549625,1949715
에스지에이솔루션즈(주),184230,2015/12,2013/12/20,43943160,2941589,4891304
에스지에이솔루션즈(주),184230,2016/12,2013/12/20,67220488,3015498,7906802
에스지에이솔루션즈(주),184230,2017/12,2013/12/20,65460188,1475662,8459240
에스지에이솔루션즈(주),184230,2018/12,2013/12/20,67492620,-6831031,1037633
에스지에이솔루션즈(주),184230,2019/12,2013/12/20,44762141,-23612013,-22622380
에스지에이솔루션즈(주),184230,2020/12,2013/12/20,47052578,558797,-24292530
에스지에이솔루션즈(주),184230,2021/12,2013/12/20,63666547,869341,-23423190
에스지에이시스템즈(주),232290,2016/12,2016/03/30,15530370,1683814,1165656
에스지에이클라우드서비스(주),224880,2017/12,2017/05/23,22644437,511432,71742
에스지에이클라우드서비스(주),224880,2018/12,2017/05/23,19142529,-4313560,-4241817
