회사명,거래소코드,회계년도,외국인_주식분포비율,외국인_주식수,보통주식비율,보통주식수
(주)그린플러스,186230,2020/12,2.23,213952,32.46,3093367
(주)그린플러스,186230,2021/12,2.37,256812,29.3,3472840
(주)극동자동화,272420,2017/12,,,100,500000
(주)글로벌스탠다드테크놀로지,083450,2011/12,0.42,31341,28.62,2152035
(주)글로벌스탠다드테크놀로지,083450,2012/12,0.63,53077,33.04,2781248
(주)글로벌스탠다드테크놀로지,083450,2013/12,0.81,71934,26.87,2395741
(주)글로벌스탠다드테크놀로지,083450,2014/12,2.63,245467,24.32,2265893
(주)글로벌스탠다드테크놀로지,083450,2015/12,4.25,396017,25.35,2361893
(주)글로벌스탠다드테크놀로지,083450,2016/12,2.73,254747,25.35,2361893
(주)글로벌스탠다드테크놀로지,083450,2017/12,9.68,902278,25.89,2411893
(주)글로벌스탠다드테크놀로지,083450,2018/12,7.03,654576,25.9,2412951
(주)글로벌스탠다드테크놀로지,083450,2019/12,8.75,815458,25.95,2417951
(주)글로벌스탠다드테크놀로지,083450,2020/12,5.57,519333,25.27,2354887
(주)글로벌스탠다드테크놀로지,083450,2021/12,11.33,1055515,23.15,2157058
(주)금비,008870,2011/09,4.37,43675,54.89,548895
(주)금비,008870,2012/09,4.37,43675,54.89,548895
(주)금비,008870,2013/09,4.33,43275,55.36,553605
(주)금비,008870,2014/09,4.29,42871,55.36,553605
(주)금비,008870,2015/09,0.89,8942,55.66,556605
(주)금비,008870,2016/09,1,9967,56.01,560095
(주)금비,008870,2017/09,0.11,1074,56.21,562095
(주)금비,008870,2018/09,0.11,1099,56.28,562824
(주)금비,008870,2019/09,0.11,1103,56.28,562824
(주)금비,008870,2020/09,0.22,2224,56.48,564841
(주)금비,008870,2021/09,1.01,10117,56.48,564841
(주)금빛,045890,2011/12,0.32,82335,26.94,6865000
(주)금빛,045890,2012/12,0.2,49809,26.94,6865000
(주)금빛,045890,2013/12,0.56,142537,26.94,6865000
(주)금빛,045890,2014/12,0.28,71155,26.94,6865000
(주)금빛,045890,2015/12,0.91,231761,26.94,6865000
(주)금빛,045890,2016/12,0.3,78509,26.44,6865000
(주)금빛,045890,2017/12,1.2,315085,26.04,6865000
(주)금빛,045890,2018/12,4.14,1100316,14.39,3825270
(주)금빛,045890,2019/12,1.56,597111,21.53,8236891
(주)금빛,045890,2020/12,0.35,257389,13.3,9986229
(주)금양,001570,2011/12,0.86,338658,31.85,12534817
(주)금양,001570,2012/12,0.13,51313,35.77,14077487
(주)금양,001570,2013/12,0.34,133298,38.53,15164660
(주)금양,001570,2014/12,0.46,180772,42.62,16772411
(주)금양,001570,2015/12,0.76,297871,42.62,16772411
(주)금양,001570,2016/12,1.47,579903,43.98,17309161
(주)금양,001570,2017/12,0.51,217768,47.04,20089883
(주)금양,001570,2018/12,0.48,207563,48.22,20845517
(주)금양,001570,2019/12,0.44,191709,48.42,21327129
(주)금양,001570,2020/12,0.66,291680,50.77,22362002
(주)금양,001570,2021/12,0.67,326380,49.41,24113743
(주)금오하이텍,165270,2013/12,,,79.96,3656880
(주)금오하이텍,165270,2014/12,,,79.96,3656880
(주)금오하이텍,165270,2015/12,,,58.93,3249350
(주)금오하이텍,165270,2016/12,,,59.02,3254150
(주)금호에이치티,214330,2015/12,17.43,1702259,37,3613050
(주)금호에이치티,214330,2016/12,17.69,1727367,37.37,3648861
(주)금호에이치티,214330,2017/12,9.42,919656,37.38,3649686
(주)금호에이치티,214330,2018/12,7.74,922090,42.49,6726102
(주)금호에이치티,214330,2019/12,3.68,859369,50.49,11920906
(주)금호에이치티,214330,2020/12,2.73,3168783,25.53,30103752
(주)금호에이치티,214330,2021/12,2.49,4894623,24.83,48809993
(주)금화피에스시,036190,2011/12,10.35,620818,35.37,2122095
(주)금화피에스시,036190,2012/12,12.15,728879,35.62,2137312
(주)금화피에스시,036190,2013/12,15.62,937245,35.97,2158158
(주)금화피에스시,036190,2014/12,19.04,1142563,36.03,2161558
(주)금화피에스시,036190,2015/12,19.85,1191188,36.06,2163558
(주)금화피에스시,036190,2016/12,23.66,1419517,36.89,2213558
(주)금화피에스시,036190,2017/12,28.22,1693145,36.89,2213558
(주)금화피에스시,036190,2018/12,29.1,1746043,36.68,2200558
(주)금화피에스시,036190,2019/12,28.62,1717309,36.68,2200558
(주)금화피에스시,036190,2020/12,28.84,1730215,36.68,2200558
(주)금화피에스시,036190,2021/12,26.02,1561306,36.68,2200558
(주)기가레인,049080,2013/12,0.83,132116,46.49,7421888
(주)기가레인,049080,2014/12,1.35,238362,40.9,7232351
(주)기가레인,049080,2015/12,0.66,117156,39.4,6981664
(주)기가레인,049080,2016/12,1.35,239829,38.72,6856664
(주)기가레인,049080,2017/12,0.58,283620,33.6,16326900
(주)기가레인,049080,2018/12,2.07,1040677,30.1,15177558
(주)기가레인,049080,2019/12,2.62,1368417,24.2,12655761
(주)기가레인,049080,2020/12,4.4,2765226,40.4,29128946
(주)기가레인,049080,2021/12,2.87,2275620,30.68,24313954
(주)기산텔레콤,035460,2011/12,0.06,8861,35.99,5159587
(주)기산텔레콤,035460,2012/12,0.06,8545,35.99,5159587
(주)기산텔레콤,035460,2013/12,0.51,73040,35.99,5159587
(주)기산텔레콤,035460,2014/12,0.4,56806,35.99,5159587
(주)기산텔레콤,035460,2015/12,1.65,237854,35.85,5159587
(주)기산텔레콤,035460,2016/12,2.39,348545,35.22,5134587
(주)기산텔레콤,035460,2017/12,1.89,276128,35.22,5134587
(주)기산텔레콤,035460,2018/12,1.81,264122,35.22,5134587
(주)기산텔레콤,035460,2019/12,2.54,369588,36.48,5317603
(주)기산텔레콤,035460,2020/12,2.64,384598,35.22,5134587
(주)기산텔레콤,035460,2021/12,4.82,702774,35.22,5134587
(주)까뮤이앤씨,013700,2011/12,0,1,49.85,2250703
(주)까뮤이앤씨,013700,2012/12,0,1,49.85,2250703
(주)까뮤이앤씨,013700,2013/12,0.03,1381,49.85,2250703
(주)까뮤이앤씨,013700,2014/12,0.07,2952,54.11,2443566
(주)까뮤이앤씨,013700,2015/12,0.14,6434,53.82,2430200
(주)까뮤이앤씨,013700,2016/12,0.06,2751,57.67,2604001
(주)까뮤이앤씨,013700,2017/12,0.06,2743,58.43,2638383
(주)까뮤이앤씨,013700,2018/12,0.51,229764,57.04,25756420
(주)까뮤이앤씨,013700,2019/12,0.57,255672,42.7,19281260
(주)까뮤이앤씨,013700,2020/12,1.43,644698,36.68,16560189
(주)까뮤이앤씨,013700,2021/12,0.88,395874,35.95,16230189
(주)까스텔바작,308100,2019/12,0.41,27125,50.84,3354000
(주)까스텔바작,308100,2020/12,0.42,27946,50.84,3354000
(주)까스텔바작,308100,2021/12,0.89,58868,70.77,4668400
(주)나노,187790,2014/12,0,0,8.22,452000
(주)나노,187790,2015/12,0.06,14772,14.06,3342192
(주)나노,187790,2016/12,0.02,5989,11.73,3427084
(주)나노,187790,2017/12,0.51,198437,9.93,3897547
(주)나노,187790,2018/12,0.35,83793,9.66,2303048
(주)나노,187790,2019/12,2.25,580168,8.93,2303048
(주)나노,187790,2020/12,1.68,433492,8.96,2310581
(주)나노,187790,2021/12,2.65,717994,8.57,2320581
(주)나노브릭,286750,2019/12,0,0,20.15,918554
(주)나노브릭,286750,2020/12,2.31,105282,20.93,954463
(주)나노브릭,286750,2021/12,0,0,20.52,1908926
(주)나노신소재,121600,2011/12,0.55,39988,44.79,3239345
(주)나노신소재,121600,2012/12,1.55,112296,43.9,3174475
(주)나노신소재,121600,2013/12,1.37,99220,42.77,3093849
(주)나노신소재,121600,2014/12,1.03,74132,42.6,3084304
(주)나노신소재,121600,2015/12,2.52,273288,36.97,4010821
(주)나노신소재,121600,2016/12,2,216614,36.6,3970430
(주)나노신소재,121600,2017/12,1.73,187348,36.95,4008907
(주)나노신소재,121600,2018/12,2.36,256037,36.38,3946874
(주)나노신소재,121600,2019/12,5.16,559292,35.92,3897502
(주)나노신소재,121600,2020/12,1.23,133657,32.51,3526909
(주)나노신소재,121600,2021/12,1.77,191705,30.79,3339914
(주)나노엔텍,039860,2011/12,0.03,5521,14.64,2847953
(주)나노엔텍,039860,2012/12,0.15,29935,14.64,2847953
(주)나노엔텍,039860,2013/12,0.57,112116,15.03,2969759
(주)나노엔텍,039860,2014/12,0.24,55208,27.67,6245605
(주)나노엔텍,039860,2015/12,0.45,108717,29.77,7246590
(주)나노엔텍,039860,2016/12,0.24,58632,28.48,6960445
(주)나노엔텍,039860,2017/12,0.52,126772,29.6,7250445
(주)나노엔텍,039860,2018/12,0.95,250499,30.01,7890649
(주)나노엔텍,039860,2019/12,1.56,414371,29.7,7900649
(주)나노엔텍,039860,2020/12,0.94,252676,29.5,7900649
(주)나노엔텍,039860,2021/12,0.62,165967,29.5,7900649
(주)나노트로닉스,010670,2011/12,0,0,17.61,2214392
(주)나노트로닉스,010670,2012/12,0,0,15.88,2213992
(주)나무가,190510,2015/12,0.4,13230,57.74,1926582
(주)나무가,190510,2016/12,1.12,38053,39.28,1329919
(주)나무가,190510,2017/12,1.44,49354,28.25,966400
(주)나무가,190510,2018/12,1.36,46517,28.04,961774
(주)나무가,190510,2019/12,4.47,153400,25.29,868480
(주)나무가,190510,2020/12,1.3,89307,36,2473440
(주)나무가,190510,2021/12,2.36,324724,36,4946880
(주)나스미디어,089600,2013/12,0.42,34424,73.78,6084142
(주)나스미디어,089600,2014/12,4.17,344255,70.03,5774642
(주)나스미디어,089600,2015/12,1.36,112323,67.38,5556642
(주)나스미디어,089600,2016/12,2.12,185920,68.97,6037901
(주)나스미디어,089600,2017/12,10.87,951386,60.33,5281642
(주)나스미디어,089600,2018/12,15.08,1320536,60.1,5261642
(주)나스미디어,089600,2019/12,10.4,910318,59.95,5248242
(주)나스미디어,089600,2020/12,10.68,935292,59.84,5238970
(주)나스미디어,089600,2021/12,10.08,968439,59.84,5747865
(주)나이벡,138610,2011/12,0.33,11008,34.18,1150000
(주)나이벡,138610,2012/12,0.37,12603,33.92,1141119
(주)나이벡,138610,2013/12,0.01,300,33.92,1141119
(주)나이벡,138610,2014/12,0.12,5001,32.65,1330333
(주)나이벡,138610,2015/12,0.49,25464,26.78,1397899
(주)나이벡,138610,2016/12,0.54,28732,25.94,1409399
(주)나이벡,138610,2017/12,0.75,45009,23.46,1410399
(주)나이벡,138610,2018/12,0.93,59374,22.09,1406694
(주)나이벡,138610,2019/12,1.33,131645,21.8,2159335
(주)나이벡,138610,2020/12,0.75,74250,21.73,2152104
(주)나이벡,138610,2021/12,1.02,100539,21.72,2151104
(주)나이스디앤비,130580,2011/12,39.22,6039742,35.04,5396167
(주)나이스디앤비,130580,2012/12,39.43,6072404,35.04,5396167
(주)나이스디앤비,130580,2013/12,39.29,6051047,34.99,5388000
(주)나이스디앤비,130580,2014/12,40.96,6307527,34.99,5388000
(주)나이스디앤비,130580,2015/12,41.63,6410327,34.97,5385000
(주)나이스디앤비,130580,2016/12,41.01,6314810,34.97,5385000
(주)나이스디앤비,130580,2017/12,51.16,7878249,34.97,5385000
(주)나이스디앤비,130580,2018/12,51.06,7862662,34.97,5385000
(주)나이스디앤비,130580,2019/12,42.77,6587331,34.97,5385000
(주)나이스디앤비,130580,2020/12,44.26,6816795,34.97,5385000
(주)나이스디앤비,130580,2021/12,45.43,6996406,34.97,5385000
(주)나이스홀딩스,034310,2011/12,12.95,447964,39.41,1363190
(주)나이스홀딩스,034310,2012/12,4.19,144969,52.88,2003384
(주)나이스홀딩스,034310,2013/12,7.07,2679189,52.88,20033840
(주)나이스홀딩스,034310,2014/12,6.96,2637502,48.51,18374740
(주)나이스홀딩스,034310,2015/12,5.43,2057682,48.51,18374740
(주)나이스홀딩스,034310,2016/12,6.88,2607631,48.51,18374740
(주)나이스홀딩스,034310,2017/12,8.23,3116961,48.51,18374740
(주)나이스홀딩스,034310,2018/12,10.64,4029856,48.54,18386540
(주)나이스홀딩스,034310,2019/12,12.94,4901393,48.54,18386540
(주)나이스홀딩스,034310,2020/12,23.26,8813236,47.97,18171560
(주)나이스홀딩스,034310,2021/12,19.96,7562414,47.97,18171560
(주)나이코,192240,2014/12,,,99.87,1706200
(주)나이코,192240,2015/12,,,99.88,1706200
(주)나인테크,267320,2017/12,0.01,437,7.96,319885
(주)나인테크,267320,2018/12,0,105,7.07,284381
(주)나인테크,267320,2019/12,0,160,6.27,252277
(주)나인테크,267320,2020/12,0.29,114672,33.2,13078644
(주)나인테크,267320,2021/12,0.93,366083,33.2,13079904
(주)남선알미늄,008350,2011/12,0.24,269382,40.55,44806842
(주)남선알미늄,008350,2012/12,0.48,530465,41.66,46032541
(주)남선알미늄,008350,2013/12,0.15,169921,44.04,48655196
(주)남선알미늄,008350,2014/12,1.84,2031284,42.44,46897411
(주)남선알미늄,008350,2015/12,1.78,1962693,42.44,46901881
(주)남선알미늄,008350,2016/12,5.69,6288652,42.46,46914881
(주)남선알미늄,008350,2017/12,7.2,7952793,42.2,46620785
(주)남선알미늄,008350,2018/12,2.56,2829853,50.47,55758095
(주)남선알미늄,008350,2019/12,3.47,3831491,48.19,53239981
(주)남선알미늄,008350,2020/12,6.21,6863961,18.03,19921497
(주)남선알미늄,008350,2021/12,3.94,4349673,18.03,19921497
(주)남성,004270,2011/12,0,7,42.18,1527302
(주)남성,004270,2012/12,0,7,42.18,1527302
(주)남성,004270,2013/12,0,7,42.18,1527302
(주)남성,004270,2014/12,0,10,42.18,1527302
(주)남성,004270,2015/12,0.03,11053,40.83,14783020
(주)남성,004270,2016/12,0.04,13351,39.56,14323020
(주)남성,004270,2017/12,0.96,347268,40.09,14516080
(주)남성,004270,2018/12,0.7,255184,40.36,14616080
(주)남성,004270,2019/12,1.54,558964,38.16,13820090
(주)남성,004270,2020/12,0.52,188673,36.78,13320090
(주)남성,004270,2021/12,1,361674,36.78,13320090
(주)내츄럴엔도텍,168330,2013/12,0,0,31.93,1684483
(주)내츄럴엔도텍,168330,2014/12,20.74,4010297,29.23,5650514
(주)내츄럴엔도텍,168330,2015/12,6.46,1259131,19.66,3831191
(주)내츄럴엔도텍,168330,2016/12,3.08,600251,19.39,3776191
(주)내츄럴엔도텍,168330,2017/12,3.68,744515,18.47,3736191
(주)내츄럴엔도텍,168330,2018/12,5.03,1038489,18.09,3736191
(주)내츄럴엔도텍,168330,2019/12,3.63,750517,17.97,3711563
(주)내츄럴엔도텍,168330,2020/12,3.28,678735,17.66,3650063
(주)내츄럴엔도텍,168330,2021/12,1.32,412204,23.71,7391422
(주)네오리진,094860,2011/12,0.23,32923,27.22,3961919
(주)네오리진,094860,2012/12,0.01,2187,21.04,3490159
(주)네오리진,094860,2013/12,0.16,37486,16.57,4004162
(주)네오리진,094860,2014/12,0.13,51975,16.48,6621649
(주)네오리진,094860,2015/12,0.08,35993,13.61,6073685
(주)네오리진,094860,2016/12,0.21,92017,11.93,5686960
(주)네오리진,094860,2017/12,0.6,283560,11.93,5686960
(주)네오리진,094860,2018/12,1.14,543871,11.93,5686960
(주)네오리진,094860,2019/12,2.29,1162110,11.23,5686960
(주)네오리진,094860,2020/12,1.88,950442,10.58,5357451
(주)네오리진,094860,2021/12,8.12,8099850,15.25,15227772
(주)네오셈,253590,2018/12,0.04,2000,9.8,540000
(주)네오셈,253590,2019/12,0,0,63.39,23794585
(주)네오셈,253590,2020/12,0,0,64.78,24341656
(주)네오셈,253590,2021/12,0,0,64.55,24321656
(주)네오오토,212560,2015/12,0.13,6575,68.16,3578612
(주)네오오토,212560,2016/12,2.21,116018,57.49,3018558
(주)네오오토,212560,2017/12,1.95,153484,57.6,4535752
(주)네오오토,212560,2018/12,0.23,18075,57.88,4558752
(주)네오오토,212560,2019/12,3.91,308242,54.5,4291896
(주)네오오토,212560,2020/12,3.38,266400,52.28,4116972
(주)네오오토,212560,2021/12,3.55,279712,51.18,4030664
(주)네오위즈,095660,2011/12,29.58,6483027,31.51,6904968
(주)네오위즈,095660,2012/12,15.64,3428446,36.29,7952415
(주)네오위즈,095660,2013/12,7.15,1567522,36.74,8056669
(주)네오위즈,095660,2014/12,8.51,1865596,36.32,7960172
(주)네오위즈,095660,2015/12,5.84,1279573,36.13,7917248
(주)네오위즈,095660,2016/12,6.01,1316539,35.93,7870713
(주)네오위즈,095660,2017/12,6.57,1438800,35.85,7856988
(주)네오위즈,095660,2018/12,8.84,1937092,35.86,7857130
(주)네오위즈,095660,2019/12,11.95,2619644,37.52,8223126
(주)네오위즈,095660,2020/12,15.91,3504941,37.12,8178099
(주)네오위즈,095660,2021/12,14.1,3106642,37.37,8234149
(주)네오위즈홀딩스,042420,2011/12,19.63,1797182,41.63,3811882
(주)네오위즈홀딩스,042420,2012/12,16.15,1478626,42.27,3870582
(주)네오위즈홀딩스,042420,2013/12,13.23,1211487,42.29,3872682
(주)네오위즈홀딩스,042420,2014/12,19.49,1784544,41.63,3812200
(주)네오위즈홀딩스,042420,2015/12,15.78,1445041,41.62,3811200
(주)네오위즈홀딩스,042420,2016/12,12,1062829,43.03,3811200
(주)네오위즈홀딩스,042420,2017/12,7.37,653164,43.03,3811200
(주)네오위즈홀딩스,042420,2018/12,7.45,660253,42.44,3759200
(주)네오위즈홀딩스,042420,2019/12,9.9,876843,42.44,3759200
(주)네오위즈홀딩스,042420,2020/12,7.95,704176,42.44,3759200
(주)네오위즈홀딩스,042420,2021/12,2.99,265009,42.5,3764200
(주)네오이뮨텍,950220,2021/12,10.86,10704156,27.07,5334700
(주)네오크레마,311390,2019/12,0.7,50761,49.87,3618300
(주)네오크레마,311390,2020/12,1.23,90137,48.94,3580955
(주)네오크레마,311390,2021/12,4.67,341977,48.49,3553600
(주)네오티스,085910,2011/12,13.35,1245979,41.26,3852717
(주)네오티스,085910,2012/12,13.37,1247999,44.76,4179036
(주)네오티스,085910,2013/12,13.97,1304053,42.89,4004844
(주)네오티스,085910,2014/12,12.83,1275099,42.7,4221814
(주)네오티스,085910,2015/12,9.78,1021079,46.75,4450037
(주)네오티스,085910,2016/12,9.8,1079564,42.7,4699613
(주)네오티스,085910,2017/12,9.5,1046307,42.5,4684367
(주)네오티스,085910,2018/12,8.97,987835,48.4,5328406
(주)네오티스,085910,2019/12,9.43,1038845,49.45,5445643
(주)네오티스,085910,2020/12,8.96,987138,50.89,5604607
(주)네오티스,085910,2021/12,9.09,1247999,47.67,6545849
(주)네오팜,092730,2011/12,18.86,1406901,39.86,2974784
(주)네오팜,092730,2012/12,18.83,1404610,38.92,2904015
(주)네오팜,092730,2013/12,16.19,1208270,38.86,2899347
(주)네오팜,092730,2014/12,11.58,864314,38.66,2884749
(주)네오팜,092730,2015/12,5.26,392216,26.26,1959095
(주)네오팜,092730,2016/12,7.05,526228,31.49,2349340
(주)네오팜,092730,2017/12,11.71,873977,32.83,2449340
(주)네오팜,092730,2018/12,16.44,1226960,32.83,2449340
(주)네오팜,092730,2019/12,17.35,1424076,38.93,3195464
(주)네오팜,092730,2020/12,11.73,962681,38.95,3195964
(주)네오팜,092730,2021/12,11.74,963668,38.95,3195964
(주)네오퍼플,028090,2011/12,0.21,111510,14.35,7708385
(주)네오퍼플,028090,2012/12,,,9.16,5628385
(주)네오펙트,290660,2018/12,1.52,180128,29.7,3558950
(주)네오펙트,290660,2019/12,0.56,67257,29.28,3538828
(주)네오펙트,290660,2020/12,0.53,99982,23.34,4477978
(주)네오펙트,290660,2021/12,1.24,234562,19.97,3831472
(주)네온테크,306620,2018/12,0.08,3898,16.53,800000
(주)네온테크,306620,2019/12,0,0,16.53,800000
(주)네온테크,306620,2020/12,0.17,62971,69.87,25996201
(주)네온테크,306620,2021/12,2.05,816840,65.14,26004098
(주)네이블커뮤니케이션즈,153460,2012/12,1.46,63690,38.23,1843228
(주)네이블커뮤니케이션즈,153460,2013/12,4.83,234271,35.55,1723342
(주)네이블커뮤니케이션즈,153460,2014/12,7.68,373636,24.3,1181488
(주)네이블커뮤니케이션즈,153460,2015/12,5.03,246613,24.1,1181488
(주)네이블커뮤니케이션즈,153460,2016/12,3.48,227394,24.86,1623129
(주)네이블커뮤니케이션즈,153460,2017/12,0,0,24.86,1623129
(주)네이블커뮤니케이션즈,153460,2018/12,0.59,38313,24.86,1623129
(주)네이블커뮤니케이션즈,153460,2019/12,0.34,22437,24.86,1623129
(주)네이블커뮤니케이션즈,153460,2020/12,0,0,66.92,4369960
(주)네이블커뮤니케이션즈,153460,2021/12,1.33,87155,67.2,4388565
(주)네이처셀,007390,2011/12,0.03,6441,29.89,7529215
(주)네이처셀,007390,2012/12,0.33,97115,26.51,7729215
(주)네이처셀,007390,2013/12,0,0,34.72,12866640
(주)네이처셀,007390,2014/12,0.42,163217,32.11,13199200
(주)네이처셀,007390,2015/12,0.89,439597,27.09,13317056
(주)네이처셀,007390,2016/12,0.56,282060,26.04,13229769
(주)네이처셀,007390,2017/12,1.13,586677,25.85,13379588
