,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화
425,(주)그래디언트,035080,2020/12,3.7600000000000002,-7.23
426,(주)그래디언트,035080,2021/12,-4.95,-2.8600000000000003
427,(주)그리티,204020,2018/12,-0.15,-5.3999999999999995
428,(주)그리티,204020,2019/12,1.3199999999999998,2.4400000000000004
429,(주)그리티,204020,2020/12,0.3400000000000001,-1.81
430,(주)그리티,204020,2021/12,6.2700000000000005,4.88
431,(주)그린플러스,186230,2019/12,32.9,-5.07
432,(주)그린플러스,186230,2020/12,-35.18,1.5499999999999998
433,(주)그린플러스,186230,2021/12,26.65,0.14000000000000012
434,(주)극동자동화,272420,2017/12,0.0,-2.37
435,(주)글로벌스탠다드테크놀로지,083450,2011/12,-32.15,0.42
436,(주)글로벌스탠다드테크놀로지,083450,2012/12,1.17,0.21000000000000002
437,(주)글로벌스탠다드테크놀로지,083450,2013/12,7.39,0.18000000000000005
438,(주)글로벌스탠다드테크놀로지,083450,2014/12,-3.6099999999999994,1.8199999999999998
439,(주)글로벌스탠다드테크놀로지,083450,2015/12,-5.1000000000000005,1.62
440,(주)글로벌스탠다드테크놀로지,083450,2016/12,1.66,-1.52
441,(주)글로벌스탠다드테크놀로지,083450,2017/12,5.23,6.949999999999999
442,(주)글로벌스탠다드테크놀로지,083450,2018/12,33.93,-2.6499999999999995
443,(주)글로벌스탠다드테크놀로지,083450,2019/12,-35.72,1.7199999999999998
444,(주)글로벌스탠다드테크놀로지,083450,2020/12,27.2,-3.1799999999999997
445,(주)글로벌스탠다드테크놀로지,083450,2021/12,-32.3,5.76
446,(주)금비,008870,2011/09,0.15,-6.96
447,(주)금비,008870,2012/09,7.78,0.0
448,(주)금비,008870,2013/09,32.89,-0.040000000000000036
449,(주)금비,008870,2014/09,-39.160000000000004,-0.040000000000000036
450,(주)금비,008870,2015/09,-0.3400000000000001,-3.4
451,(주)금비,008870,2016/09,-1.3499999999999999,0.10999999999999999
452,(주)금비,008870,2017/09,0.19,-0.89
453,(주)금비,008870,2018/09,52.160000000000004,0.0
454,(주)금비,008870,2019/09,-52.330000000000005,0.0
455,(주)금비,008870,2020/09,59.96,0.11
456,(주)금비,008870,2021/09,-59.25,0.79
457,(주)금빛,045890,2011/12,0.18999999999999995,-0.69
458,(주)금빛,045890,2012/12,4.68,-0.12
459,(주)금빛,045890,2013/12,0.6500000000000004,0.36000000000000004
460,(주)금빛,045890,2014/12,46.1,-0.28
461,(주)금빛,045890,2015/12,-46.75,0.63
462,(주)금빛,045890,2016/12,-4.87,-0.6100000000000001
463,(주)금빛,045890,2017/12,-0.54,0.8999999999999999
464,(주)금빛,045890,2018/12,-0.16999999999999998,2.9399999999999995
465,(주)금빛,045890,2019/12,-0.020000000000000004,-2.5799999999999996
466,(주)금빛,045890,2020/12,6.63,-1.21
467,(주)금양,001570,2011/12,53.349999999999994,0.51
468,(주)금양,001570,2012/12,-59.059999999999995,-0.73
469,(주)금양,001570,2013/12,4.68,0.21000000000000002
470,(주)금양,001570,2014/12,46.75,0.12
471,(주)금양,001570,2015/12,-51.620000000000005,0.3
472,(주)금양,001570,2016/12,0.18999999999999995,0.71
473,(주)금양,001570,2017/12,5.72,-0.96
474,(주)금양,001570,2018/12,53.32,-0.030000000000000027
475,(주)금양,001570,2019/12,-59.940000000000005,-0.03999999999999998
476,(주)금양,001570,2020/12,0.16999999999999998,0.22000000000000003
477,(주)금양,001570,2021/12,52.160000000000004,0.010000000000000009
478,(주)금오하이텍,165270,2013/12,-46.75,-0.67
479,(주)금오하이텍,165270,2014/12,-4.87,0.0
480,(주)금오하이텍,165270,2015/12,-0.54,0.0
481,(주)금오하이텍,165270,2016/12,0.73,0.0
482,(주)금호에이치티,214330,2015/12,-0.8999999999999999,17.43
483,(주)금호에이치티,214330,2016/12,59.940000000000005,0.26000000000000156
484,(주)금호에이치티,214330,2017/12,-53.58,-8.270000000000001
485,(주)금호에이치티,214330,2018/12,-6.0200000000000005,-1.6799999999999997
486,(주)금호에이치티,214330,2019/12,-0.23,-4.0600000000000005
487,(주)금호에이치티,214330,2020/12,4.85,-0.9500000000000002
488,(주)금호에이치티,214330,2021/12,3.450000000000001,-0.23999999999999977
489,(주)금화피에스시,036190,2011/12,1.0399999999999991,7.859999999999999
490,(주)금화피에스시,036190,2012/12,24.340000000000003,1.8000000000000007
491,(주)금화피에스시,036190,2013/12,-24.520000000000003,3.469999999999999
492,(주)금화피에스시,036190,2014/12,34.57,3.42
493,(주)금화피에스시,036190,2015/12,-34.4,0.8100000000000023
494,(주)금화피에스시,036190,2016/12,-9.1,3.8099999999999987
495,(주)금화피에스시,036190,2017/12,50.269999999999996,4.559999999999999
496,(주)금화피에스시,036190,2018/12,-41.339999999999996,0.8800000000000026
497,(주)금화피에스시,036190,2019/12,41.89,-0.4800000000000004
498,(주)금화피에스시,036190,2020/12,-51.050000000000004,0.21999999999999886
499,(주)금화피에스시,036190,2021/12,9.29,-2.8200000000000003
500,(주)기가레인,049080,2013/12,-9.29,-25.19
501,(주)기가레인,049080,2014/12,51.050000000000004,0.5200000000000001
502,(주)기가레인,049080,2015/12,-50.82,-0.6900000000000001
503,(주)기가레인,049080,2016/12,8.93,0.6900000000000001
504,(주)기가레인,049080,2017/12,41.339999999999996,-0.7700000000000001
505,(주)기가레인,049080,2018/12,-50.269999999999996,1.4899999999999998
506,(주)기가레인,049080,2019/12,8.08,0.5500000000000003
507,(주)기가레인,049080,2020/12,51.51,1.7800000000000002
508,(주)기가레인,049080,2021/12,0.39000000000000057,-1.5300000000000002
509,(주)기산텔레콤,035460,2011/12,-52.36,-2.81
510,(주)기산텔레콤,035460,2012/12,-7.62,0.0
511,(주)기산텔레콤,035460,2013/12,6.71,0.45
512,(주)기산텔레콤,035460,2014/12,-0.9299999999999997,-0.10999999999999999
513,(주)기산텔레콤,035460,2015/12,6.470000000000001,1.25
514,(주)기산텔레콤,035460,2016/12,40.67,0.7400000000000002
515,(주)기산텔레콤,035460,2017/12,-0.39000000000000057,-0.5000000000000002
516,(주)기산텔레콤,035460,2018/12,-46.2,-0.07999999999999985
517,(주)기산텔레콤,035460,2019/12,5.54,0.73
518,(주)기산텔레콤,035460,2020/12,-11.87,0.10000000000000009
519,(주)기산텔레콤,035460,2021/12,4.7700000000000005,2.18
520,(주)까뮤이앤씨,013700,2011/12,48.150000000000006,-4.82
521,(주)까뮤이앤씨,013700,2012/12,-0.39000000000000057,0.0
522,(주)까뮤이앤씨,013700,2013/12,-52.53,0.03
523,(주)까뮤이앤씨,013700,2014/12,4.7700000000000005,0.04000000000000001
524,(주)까뮤이앤씨,013700,2015/12,6.5600000000000005,0.07
525,(주)까뮤이앤씨,013700,2016/12,-5.950000000000001,-0.08000000000000002
526,(주)까뮤이앤씨,013700,2017/12,-0.7599999999999998,0.0
527,(주)까뮤이앤씨,013700,2018/12,49.07,0.45
528,(주)까뮤이앤씨,013700,2019/12,-0.37999999999999545,0.05999999999999994
529,(주)까뮤이앤씨,013700,2020/12,-53.31,0.86
530,(주)까뮤이앤씨,013700,2021/12,55.47,-0.5499999999999999
531,(주)까스텔바작,308100,2019/12,-50.85,-0.47000000000000003
532,(주)까스텔바작,308100,2020/12,2.3900000000000006,0.010000000000000009
533,(주)까스텔바작,308100,2021/12,48.08,0.47000000000000003
534,(주)나노,187790,2014/12,-50.37,-0.89
535,(주)나노,187790,2015/12,50.82,0.06
536,(주)나노,187790,2016/12,-0.38000000000000256,-0.039999999999999994
537,(주)나노,187790,2017/12,-55.16,0.49
538,(주)나노,187790,2018/12,0.0,-0.16000000000000003
539,(주)나노,187790,2019/12,55.16,1.9
540,(주)나노,187790,2020/12,0.38000000000000256,-0.5700000000000001
541,(주)나노,187790,2021/12,-55.54,0.97
542,(주)나노브릭,286750,2019/12,59.54,-2.65
543,(주)나노브릭,286750,2020/12,-4.380000000000003,2.31
544,(주)나노브릭,286750,2021/12,-51.55,-2.31
545,(주)나노신소재,121600,2011/12,5.1899999999999995,0.55
546,(주)나노신소재,121600,2012/12,-9.18,1.0
547,(주)나노신소재,121600,2013/12,0.76,-0.17999999999999994
548,(주)나노신소재,121600,2014/12,59.54,-0.3400000000000001
549,(주)나노신소재,121600,2015/12,-58.47,1.49
550,(주)나노신소재,121600,2016/12,-0.7000000000000002,-0.52
551,(주)나노신소재,121600,2017/12,-0.46999999999999986,-0.27
552,(주)나노신소재,121600,2018/12,-0.34,0.6299999999999999
553,(주)나노신소재,121600,2019/12,0.02999999999999997,2.8000000000000003
554,(주)나노신소재,121600,2020/12,69.51,-3.93
555,(주)나노신소재,121600,2021/12,-66.88000000000001,0.54
556,(주)나노엔텍,039860,2011/12,-1.5400000000000003,-1.74
557,(주)나노엔텍,039860,2012/12,0.3900000000000001,0.12
558,(주)나노엔텍,039860,2013/12,-1.17,0.41999999999999993
559,(주)나노엔텍,039860,2014/12,59.64,-0.32999999999999996
560,(주)나노엔텍,039860,2015/12,-57.650000000000006,0.21000000000000002
561,(주)나노엔텍,039860,2016/12,0.33000000000000007,-0.21000000000000002
562,(주)나노엔텍,039860,2017/12,4.1899999999999995,0.28
563,(주)나노엔텍,039860,2018/12,63.949999999999996,0.42999999999999994
564,(주)나노엔텍,039860,2019/12,-69.66,0.6100000000000001
565,(주)나노엔텍,039860,2020/12,-0.7,-0.6200000000000001
566,(주)나노엔텍,039860,2021/12,-0.76,-0.31999999999999995
567,(주)나노트로닉스,010670,2011/12,0.39,-0.62
568,(주)나노트로닉스,010670,2012/12,2.5900000000000003,0.0
569,(주)나무가,190510,2015/12,2.4399999999999995,0.4
570,(주)나무가,190510,2016/12,-4.76,0.7200000000000001
571,(주)나무가,190510,2017/12,1.17,0.31999999999999984
572,(주)나무가,190510,2018/12,55.419999999999995,-0.07999999999999985
573,(주)나무가,190510,2019/12,-56.489999999999995,3.1099999999999994
574,(주)나무가,190510,2020/12,0.7,-3.17
575,(주)나무가,190510,2021/12,1.5799999999999998,1.0599999999999998
576,(주)나스미디어,089600,2013/12,65.31,-1.94
577,(주)나스미디어,089600,2014/12,-68.06,3.75
578,(주)나스미디어,089600,2015/12,0.47000000000000003,-2.8099999999999996
579,(주)나스미디어,089600,2016/12,0.7,0.76
580,(주)나스미디어,089600,2017/12,55.79,8.75
581,(주)나스미디어,089600,2018/12,11.100000000000001,4.210000000000001
582,(주)나스미디어,089600,2019/12,-67.69,-4.68
583,(주)나스미디어,089600,2020/12,4.76,0.27999999999999936
584,(주)나스미디어,089600,2021/12,-5.13,-0.5999999999999996
585,(주)나이벡,138610,2011/12,2.75,-9.75
586,(주)나이벡,138610,2012/12,-0.05999999999999961,0.03999999999999998
587,(주)나이벡,138610,2013/12,-1.1500000000000001,-0.36
588,(주)나이벡,138610,2014/12,0.0,0.11
589,(주)나이벡,138610,2015/12,-0.3700000000000001,0.37
590,(주)나이벡,138610,2016/12,1.5799999999999998,0.050000000000000044
591,(주)나이벡,138610,2017/12,-0.05999999999999961,0.20999999999999996
592,(주)나이벡,138610,2018/12,-2.3200000000000003,0.18000000000000005
593,(주)나이벡,138610,2019/12,0.09999999999999998,0.4
594,(주)나이벡,138610,2020/12,4.66,-0.5800000000000001
595,(주)나이벡,138610,2021/12,-5.2299999999999995,0.27
596,(주)나이스디앤비,130580,2011/12,61.55,38.199999999999996
597,(주)나이스디앤비,130580,2012/12,-11.0,0.21000000000000085
598,(주)나이스디앤비,130580,2013/12,-50.08,-0.14000000000000057
599,(주)나이스디앤비,130580,2014/12,50.089999999999996,1.6700000000000017
600,(주)나이스디앤비,130580,2015/12,-49.989999999999995,0.6700000000000017
601,(주)나이스디앤비,130580,2016/12,0.7,-0.6200000000000045
602,(주)나이스디앤비,130580,2017/12,3.8600000000000003,10.149999999999999
603,(주)나이스디앤비,130580,2018/12,-2.34,-0.09999999999999432
604,(주)나이스디앤비,130580,2019/12,-1.1500000000000001,-8.29
605,(주)나이스디앤비,130580,2020/12,59.91,1.4899999999999949
606,(주)나이스디앤비,130580,2021/12,-61.55,1.1700000000000017
607,(주)나이스홀딩스,034310,2011/12,2.8499999999999996,-32.480000000000004
608,(주)나이스홀딩스,034310,2012/12,-2.38,-8.759999999999998
609,(주)나이스홀딩스,034310,2013/12,50.089999999999996,2.88
610,(주)나이스홀딩스,034310,2014/12,-48.919999999999995,-0.11000000000000032
611,(주)나이스홀딩스,034310,2015/12,4.01,-1.5300000000000002
612,(주)나이스홀딩스,034310,2016/12,-2.8599999999999994,1.4500000000000002
613,(주)나이스홀딩스,034310,2017/12,58.76,1.3500000000000005
614,(주)나이스홀딩스,034310,2018/12,-60.28,2.41
615,(주)나이스홀딩스,034310,2019/12,-1.27,2.299999999999999
616,(주)나이스홀딩스,034310,2020/12,2.8499999999999996,10.320000000000002
617,(주)나이스홀딩스,034310,2021/12,1.9699999999999998,-3.3000000000000007
618,(주)나이코,192240,2014/12,2.2300000000000004,-19.96
619,(주)나이코,192240,2015/12,-6.48,0.0
620,(주)나인테크,267320,2017/12,-0.09999999999999998,0.01
621,(주)나인테크,267320,2018/12,-0.47000000000000003,-0.01
622,(주)나인테크,267320,2019/12,62.32,0.0
623,(주)나인테크,267320,2020/12,-61.050000000000004,0.29
624,(주)나인테크,267320,2021/12,-0.7,0.6400000000000001
625,(주)남선알미늄,008350,2011/12,7.49,-0.6900000000000001
626,(주)남선알미늄,008350,2012/12,-3.3899999999999997,0.24
627,(주)남선알미늄,008350,2013/12,-3.0300000000000002,-0.32999999999999996
628,(주)남선알미늄,008350,2014/12,-1.17,1.6900000000000002
629,(주)남선알미늄,008350,2015/12,5.01,-0.06000000000000005
630,(주)남선알미늄,008350,2016/12,45.08,3.91
631,(주)남선알미늄,008350,2017/12,-47.699999999999996,1.5099999999999998
632,(주)남선알미늄,008350,2018/12,0.020000000000000018,-4.640000000000001
633,(주)남선알미늄,008350,2019/12,59.59,0.9100000000000001
634,(주)남선알미늄,008350,2020/12,-57.35,2.7399999999999998
635,(주)남선알미늄,008350,2021/12,1.63,-2.27
636,(주)남성,004270,2011/12,-6.930000000000001,-3.94
637,(주)남성,004270,2012/12,50.739999999999995,0.0
638,(주)남성,004270,2013/12,-49.989999999999995,0.0
639,(주)남성,004270,2014/12,-0.09999999999999998,0.0
640,(주)남성,004270,2015/12,2.41,0.03
641,(주)남성,004270,2016/12,-1.1,0.010000000000000002
642,(주)남성,004270,2017/12,-0.51,0.9199999999999999
643,(주)남성,004270,2018/12,1.59,-0.26
644,(주)남성,004270,2019/12,-2.86,0.8400000000000001
645,(주)남성,004270,2020/12,0.47000000000000003,-1.02
646,(주)남성,004270,2021/12,50.089999999999996,0.48
647,(주)내츄럴엔도텍,168330,2013/12,12.410000000000004,-1.0
648,(주)내츄럴엔도텍,168330,2014/12,-60.11,20.74
649,(주)내츄럴엔도텍,168330,2015/12,-2.86,-14.279999999999998
650,(주)내츄럴엔도텍,168330,2016/12,0.16999999999999998,-3.38
651,(주)내츄럴엔도텍,168330,2017/12,-0.35,0.6000000000000001
652,(주)내츄럴엔도텍,168330,2018/12,0.65,1.35
653,(주)내츄럴엔도텍,168330,2019/12,0.7999999999999999,-1.4000000000000004
654,(주)내츄럴엔도텍,168330,2020/12,0.6300000000000001,-0.3500000000000001
655,(주)내츄럴엔도텍,168330,2021/12,0.98,-1.9599999999999997
656,(주)네오리진,094860,2011/12,4.28,-1.09
657,(주)네오리진,094860,2012/12,-6.59,-0.22
658,(주)네오리진,094860,2013/12,-0.09999999999999998,0.15
659,(주)네오리진,094860,2014/12,-0.30000000000000004,-0.03
660,(주)네오리진,094860,2015/12,0.30000000000000004,-0.05
661,(주)네오리진,094860,2016/12,0.9699999999999999,0.13
662,(주)네오리진,094860,2017/12,0.4600000000000002,0.39
663,(주)네오리진,094860,2018/12,0.98,0.5399999999999999
664,(주)네오리진,094860,2019/12,-2.41,1.1500000000000001
665,(주)네오리진,094860,2020/12,0.09999999999999998,-0.41000000000000014
666,(주)네오리진,094860,2021/12,49.989999999999995,6.239999999999999
667,(주)네오셈,253590,2018/12,-42.64,-8.08
668,(주)네오셈,253590,2019/12,55.190000000000005,-0.04
669,(주)네오셈,253590,2020/12,-63.11,0.0
670,(주)네오셈,253590,2021/12,2.86,0.0
671,(주)네오오토,212560,2015/12,0.14000000000000012,0.13
672,(주)네오오토,212560,2016/12,-3.1,2.08
673,(주)네오오토,212560,2017/12,0.0,-0.26
674,(주)네오오토,212560,2018/12,23.13,-1.72
675,(주)네오오토,212560,2019/12,16.27,3.68
676,(주)네오오토,212560,2020/12,-39.48,-0.5300000000000002
677,(주)네오오토,212560,2021/12,5.94,0.16999999999999993
678,(주)네오위즈,095660,2011/12,-5.94,26.029999999999998
679,(주)네오위즈,095660,2012/12,9.96,-13.939999999999998
680,(주)네오위즈,095660,2013/12,-9.96,-8.49
681,(주)네오위즈,095660,2014/12,0.039999999999999994,1.3599999999999994
682,(주)네오위즈,095660,2015/12,-0.039999999999999994,-2.67
683,(주)네오위즈,095660,2016/12,0.08,0.16999999999999993
684,(주)네오위즈,095660,2017/12,22.959999999999997,0.5600000000000005
685,(주)네오위즈,095660,2018/12,-22.959999999999997,2.2699999999999996
686,(주)네오위즈,095660,2019/12,39.019999999999996,3.1099999999999994
687,(주)네오위즈,095660,2020/12,-29.22,3.960000000000001
688,(주)네오위즈,095660,2021/12,-3.9800000000000004,-1.8100000000000005
689,(주)네오위즈홀딩스,042420,2011/12,-5.91,5.529999999999999
690,(주)네오위즈홀딩스,042420,2012/12,2.3800000000000003,-3.4800000000000004
691,(주)네오위즈홀딩스,042420,2013/12,-2.37,-2.919999999999998
692,(주)네오위즈홀딩스,042420,2014/12,0.0,6.259999999999998
693,(주)네오위즈홀딩스,042420,2015/12,14.96,-3.709999999999999
694,(주)네오위즈홀딩스,042420,2016/12,24.66,-3.7799999999999994
695,(주)네오위즈홀딩스,042420,2017/12,-33.72,-4.63
696,(주)네오위즈홀딩스,042420,2018/12,-5.9,0.08000000000000007
697,(주)네오위즈홀딩스,042420,2019/12,39.62,2.45
698,(주)네오위즈홀딩스,042420,2020/12,-29.55,-1.9500000000000002
699,(주)네오위즈홀딩스,042420,2021/12,4.880000000000001,-4.96
700,(주)네오이뮨텍,950220,2021/12,24.620000000000005,7.869999999999999
701,(주)네오크레마,311390,2019/12,0.0,-10.16
702,(주)네오크레마,311390,2020/12,-33.67,0.53
703,(주)네오크레마,311390,2021/12,4.15,3.44
704,(주)네오티스,085910,2011/12,-10.05,8.68
705,(주)네오티스,085910,2012/12,9.43,0.019999999999999574
706,(주)네오티스,085910,2013/12,-9.43,0.6000000000000014
707,(주)네오티스,085910,2014/12,24.97,-1.1400000000000006
708,(주)네오티스,085910,2015/12,-18.63,-3.0500000000000007
709,(주)네오티스,085910,2016/12,18.63,0.02000000000000135
710,(주)네오티스,085910,2017/12,-21.259999999999998,-0.3000000000000007
711,(주)네오티스,085910,2018/12,42.75,-0.5299999999999994
712,(주)네오티스,085910,2019/12,-38.93,0.4599999999999991
713,(주)네오티스,085910,2020/12,-7.52,-0.46999999999999886
714,(주)네오티스,085910,2021/12,19.689999999999998,0.129999999999999
715,(주)네오팜,092730,2011/12,26.759999999999998,9.77
716,(주)네오팜,092730,2012/12,-33.949999999999996,-0.030000000000001137
717,(주)네오팜,092730,2013/12,71.15,-2.639999999999997
718,(주)네오팜,092730,2014/12,-83.68,-4.610000000000001
719,(주)네오팜,092730,2015/12,83.68,-6.32
720,(주)네오팜,092730,2016/12,-4.810000000000002,1.79
721,(주)네오팜,092730,2017/12,0.0,4.660000000000001
722,(주)네오팜,092730,2018/12,-78.87,4.73
723,(주)네오팜,092730,2019/12,78.87,0.9100000000000001
724,(주)네오팜,092730,2020/12,0.0,-5.620000000000001
