,회사명,거래소코드,회계년도,대주주지분변화분,외국인지분분변화,상장일,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,산업분류,1인년간평균급여(직원),토빈Q,target,WW지수,RDS,수명주기,산업평균_총자산증가율차분,대주주지분율,외국인지분율,업력,predict,상장협 산업분류 코드(대분류),기업규모명,배당금_현금,배당성향,종합등급,환경,사회,지배구조,한국ESG연구소,Moody's,MSCI,S&P,내용
5170,그랜드코리아레저(주),114090,2013,-29.48,4.96,2009-11-19,562914254.0,137569887,-10.4,25.78,19.34,11.73,30.54,-4.5,-1.26,24.51,26.17,37.85,59.97,0.93,1178.9,32.28,272.7,271.18,64.96,42.32,40.35,0.21,2720.95,64.77,11.79,87.53,"예술, 스포츠 및 여가관련 서비스업",41001,4.66394012,0,0.33441418,2.26e-06,성숙기,15.17983072,51.0,28.41,8,,180000,중견기업,72927835,53.01148136,,,,,,,,,
5171,그랜드코리아레저(주),114090,2014,0.0,-12.13,2009-11-19,651013158.0,116513611,-4.56,21.58,9.07,-3.68,-22.69,-15.31,-21.94,21.55,19.2,28.18,66.33,0.9,1294.9,28.25,258.13,257.18,91.93,50.9,47.52,0.12,5723.23,61.52,12.95,108.28,"예술, 스포츠 및 여가관련 서비스업",59220,3.618456967,0,-0.510007261,7.86e-07,성숙기,16.6453843,51.0,16.28,9,,180000,중견기업,61979381,53.1949705,,,,,,,,,
5172,그랜드코리아레저(주),114090,2015,0.53,-8.08,2009-11-19,650518244.0,91731838,28.43,-6.64,5.76,-6.48,-19.89,-21.27,-20.22,18.14,14.1,20.67,69.36,1.0,1375.18,34.3,292.62,291.53,115.4,42.58,37.0,0.04,11252.62,65.38,13.75,116.4,"예술, 스포츠 및 여가관련 서비스업",53384,2.653855553,0,-0.498590829,7.67e-06,성숙기,-0.290747247,51.0,8.2,10,,180000,중견기업,51402062,56.03513799,,,,,,,,,
5173,그랜드코리아레저(주),114090,2016,-0.58,1.26,2009-11-19,730177649.0,114342570,10.26,12.87,13.7,8.42,27.71,24.65,31.2,20.86,16.56,23.46,66.56,1.1,1577.22,33.27,299.88,298.8,102.9,40.76,35.85,0.0,120946.35,66.81,15.77,123.09,"예술, 스포츠 및 여가관련 서비스업",56682,2.07847699,1,-0.150653632,2.88e-07,성숙기,10.39271985,51.0,9.46,11,,180000,중견기업,61855670,54.09679877,,,,,,,,,
5174,그랜드코리아레저(주),114090,2017,2.56,6.69,2009-11-19,731904311.0,80538567,-3.98,1.54,2.57,-8.56,-28.45,-29.56,-33.99,16.07,11.02,15.33,70.8,1.25,1620.3,31.14,333.95,332.59,73.99,37.56,31.87,0.07,9842.45,68.47,16.2,134.81,"예술, 스포츠 및 여가관련 서비스업",56432,2.854939574,0,-2.246047419,0.0,성숙기,0.078909362,51.0,16.15,12,,180000,중견기업,45154639,56.06585848,,,,,,,,,
5175,그랜드코리아레저(주),114090,2018,10.28,-4.34,2009-11-19,765759332.0,77616246,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,16.18,10.15,13.83,70.74,1.27,1717.41,55.18,270.26,268.81,77.84,36.24,29.99,0.03,11369.96,69.36,17.17,116.33,"예술, 스포츠 및 여가관련 서비스업",49414,2.348322794,0,-1.631086197,0.0,성숙기,-0.027565291,51.0,11.81,13,,180000,중견기업,43917526,56.58290405,,,,,,,,,
5176,그랜드코리아레저(주),114090,2019,-8.7,-4.2,2009-11-19,909430532.0,72039234,45.84,0.32,4.11,2.17,-7.86,-6.87,-5.27,14.75,8.64,12.62,72.67,1.18,1792.06,77.31,215.84,214.66,62.41,55.41,36.19,16.81,25.39,60.94,17.92,131.74,"예술, 스포츠 및 여가관련 서비스업",54897,1.679458615,0,0.425250424,1.08e-06,성숙기,18.65170528,51.0,7.61,14,,180000,중견기업,40762886,56.58428572,,,,,,,,,
5177,그린케미칼(주),83420,2013,-8.7,4.07,2005-10-20,162058008.0,10700909,5.37,-2.02,7.77,11.9,-16.68,-8.54,-5.77,4.4,6.67,10.45,92.21,0.0,962.14,88.61,141.07,117.64,4.94,52.58,45.34,13.18,24.46,59.37,9.62,57.33,제조업,55000,0.896246318,0,-0.378346141,0.0,성숙기,2.099830716,65.57,9.34,10,,30000,중견기업,3000000,28.03500151,,,,,,,,,
5178,그린케미칼(주),83420,2014,8.7,-4.31,2005-10-20,196396573.0,12980074,42.44,-8.26,9.05,3.55,21.21,21.3,18.33,5.16,7.24,11.69,91.4,0.01,1058.21,115.75,104.62,78.43,3.39,69.57,51.44,26.96,40.79,53.88,10.58,59.49,제조업,65000,1.019442849,1,-1.169280736,0.0,성장기,22.1853843,65.42,5.03,11,,30000,중견기업,3200000,24.65317224,,,,,,,,,
5179,그린케미칼(주),83420,2015,12.41,-2.54,2005-10-20,218566708.0,3536460,12.85,7.93,0.1,-12.61,-78.57,-72.75,-73.7,1.61,1.7,3.05,94.91,0.06,1059.37,130.5,71.17,51.63,3.24,88.52,81.53,46.99,3.08,48.47,10.59,95.16,제조업,60000,0.821852791,0,-1.499770088,0.0,성장기,11.07925275,65.54,2.49,12,,30000,중견기업,3200000,90.48596619,,,,,,,,,
5180,그린케미칼(주),83420,2016,-25.25,0.06,2005-10-20,206368678.0,2874117,-11.44,7.6,-0.38,10.79,33.49,-18.73,-16.61,1.18,1.35,2.48,94.56,0.06,1055.02,116.0,89.71,72.07,7.0,78.67,69.86,46.3,2.89,51.12,10.55,83.1,제조업,64000,0.878752094,0,-0.841970897,0.0,성숙기,-5.686740233,65.65,2.55,13,,30000,중견기업,3200000,111.3385433,,,,,,,,,
5181,그린케미칼(주),83420,2017,0.58,-0.44,2005-10-20,195270243.0,2522644,-9.82,2.84,-4.99,4.12,-13.07,-12.23,-11.75,0.99,1.26,2.24,94.77,0.05,997.42,110.1,98.49,75.1,21.3,77.94,68.87,44.89,2.84,51.08,9.97,75.4,제조업,66000,0.904226795,0,0.197581029,0.0,쇠퇴기,-5.541090638,65.41,2.11,14,,30000,중견기업,8200000,325.0557748,,,,,,,,,
5182,그린케미칼(주),83420,2018,1.98,-1.21,2005-10-20,189074022.0,2513016,-7.6,4.01,-2.28,0.18,-4.78,-0.38,3.71,0.99,1.31,2.32,95.51,0.02,990.92,104.11,108.34,73.57,7.03,76.31,66.64,43.8,2.61,52.41,9.91,72.75,제조업,68000,0.820179686,0,-0.532659009,0.0,성숙기,-3.197565291,65.46,0.9,15,,30000,중견기업,3136000,124.7902918,,,,,,,,,
5183,그린케미칼(주),83420,2019,1.58,0.29,2005-10-20,186816236.0,5580406,-5.63,5.2,1.17,-8.75,132.12,122.06,73.67,2.41,2.97,5.17,93.26,0.02,819.59,97.11,123.23,87.08,12.6,72.19,60.93,38.45,6.64,52.65,8.2,79.01,제조업,75000,0.870172665,1,-1.437561973,0.0,성숙기,-1.298294717,65.48,1.19,16,,30000,중견기업,3811865,68.30802275,,,,,,,,,
5184,극동유화(주),14530,2013,-1.58,-0.1,1991-01-31,195573225.0,12941370,5.9,-6.07,9.88,-8.15,2.16,8.56,-3.7,4.23,6.58,11.94,86.81,0.03,551.11,75.53,155.24,121.69,25.94,72.28,62.33,43.96,7.33,49.13,5.51,49.17,제조업,55312,0.872420582,1,-1.076520893,0.0,성숙기,-1.210169284,45.49,0.01,34,,30000,중견기업,2789554,21.5553222,,,,,,,,,
5185,극동유화(주),14530,2014,-2.56,-0.01,1991-01-31,188576260.0,10417465,3.38,4.24,5.055,0.0,49.37068527,860.9023444,45.22930641,3.19,4.93,7.77,87.87,0.41,586.38,64.56,180.71,135.78,34.79,57.58,51.48,33.25,8.64,54.21,5.86,53.29,제조업,55170,0.808970825,0,-1.28559151,0.0,성숙기,0.995384296,45.49,0.0,35,,30000,중견기업,2440859,23.43045069,,,,,,,,,
5186,극동유화(주),14530,2015,0.58,2.86,1991-01-31,187471506.0,14842811,18.37,-13.74,9.06,-10.14,39.1,55.78,48.67,5.53,7.71,11.58,84.37,0.04,648.6,70.07,207.95,161.27,28.74,43.64,35.38,20.06,31.53,60.32,6.49,54.11,제조업,58948,0.896659412,1,-1.4086639,0.0,성숙기,-0.800747247,45.49,2.86,36,,30000,중견기업,3486942,23.49246379,,,,,,,,,
5187,극동유화(주),14530,2016,-0.7,-1.41,1991-01-31,191718877.0,14138293,-10.66,14.57,7.18,-8.49,0.26,-3.46,-3.29,5.83,7.38,10.34,83.54,0.04,702.31,58.41,275.86,235.78,83.77,37.06,28.51,16.22,61.31,63.87,7.02,64.29,제조업,55283,0.846937787,1,-1.520763701,0.0,성숙기,2.163259767,45.49,1.45,37,,30000,중견기업,4009983,28.36256824,,,,,,,,,
5188,극동유화(주),14530,2017,25.37,-0.25,1991-01-31,268503821.0,14513225,63.58,22.57,6.08,104.38,-24.98,7.99,32.93,3.08,6.56,10.48,92.61,0.03,777.3,90.07,218.18,182.23,42.09,80.94,41.65,24.73,11.79,50.47,7.77,45.09,제조업,53242,0.869274853,1,3.697629103,0.0,성장기,39.88890936,45.49,1.2,38,,30000,중견기업,5387107,37.11860734,,,,,,,,,
5189,극동유화(주),14530,2018,-24.67,0.38,1991-01-31,280142460.0,14673644,14.72,-5.96,7.75,69.54,36.4,7.89,-10.28,1.96,5.94,10.57,94.52,0.03,843.28,95.88,184.01,155.46,20.87,75.17,43.09,47.66,9.68,52.49,8.43,26.97,제조업,55606,0.848576058,0,1.883421573,0.0,성숙기,4.302434709,45.49,1.58,39,,30000,중견기업,5387107,36.71280972,,,,,,,,,
5190,극동유화(주),14530,2019,20.33,0.23,1991-01-31,289929212.0,13224032,11.82,-6.57,5.22,-4.25,-10.25,-11.92,-10.43,1.79,4.98,8.75,94.28,0.04,891.14,101.29,146.87,116.02,5.91,71.27,47.65,41.69,8.54,53.95,8.97,28.03,제조업,64031,0.835501048,0,-1.287482738,0.0,성숙기,3.381705283,45.49,1.81,40,,30000,중견기업,5387107,40.73725018,,,,,,,,,
5191,금강공업(주),14280,2013,13.19,0.8,1988-09-10,675454670.0,12835143,22.11,59.13,5.58,76.49,57.09,48.24,35.56,2.66,3.14,7.64,84.41,0.21,775.52,152.25,79.84,57.55,15.34,162.48,138.07,109.73,2.55,35.08,9.53,91.66,제조업,43699,0.737598229,0,1.828390427,0.002867526,성장기,35.29983072,34.8,0.8,34,,30000,중견기업,1571454,12.24336963,,,,,,,,,
5192,금강공업(주),14280,2014,-38.37,2.43,1988-09-10,723147129.0,13123789,11.06,1.53,6.44,2.5,29.34,16.11,8.05,3.24,3.3,8.36,83.55,0.14,830.78,158.46,87.38,61.78,15.87,163.34,120.03,119.26,3.38,35.15,10.22,94.8,제조업,43768,0.985432251,1,-1.259081152,0.001381371,성장기,8.055384296,34.8,3.23,35,,30000,중견기업,1795106,13.67826014,,,,,,,,,
5193,금강공업(주),14280,2015,2.46,-0.72,1988-09-10,678340605.0,11286978,-6.96,-5.04,-0.26,-20.47,-22.2,-70.82,-80.44,1.35,1.09,2.37,81.9,0.19,828.36,149.97,75.27,53.81,12.78,151.28,134.59,115.94,3.21,36.79,10.03,105.62,제조업,40914,0.926946176,0,-1.819956908,4.62e-05,성장기,-6.410747247,34.8,2.51,36,,30000,중견기업,1795106,15.90422166,,,,,,,,,
5194,금강공업(주),14280,2016,-4.0,-0.3,1988-09-10,710805610.0,28164623,9.29,-1.89,13.34,6.57,74.73,470.67,973.95,5.93,5.15,12.69,77.82,0.13,949.78,145.17,79.28,60.87,14.78,133.21,111.04,97.02,6.3,40.01,11.44,104.65,제조업,47855,0.841090369,1,-1.041708798,2.43e-05,성숙기,4.683259767,34.8,2.21,37,,30000,중견기업,2242409,7.961793062,,,,,,,,,
5195,금강공업(주),14280,2017,26.72,0.01,1988-09-10,756422311.0,21584688,1.63,14.31,6.2,1.67,-18.38,-22.11,-31.41,4.34,3.63,9.03,79.47,0.09,1013.79,135.81,78.72,57.88,16.08,128.45,117.68,95.76,4.93,41.07,12.49,110.51,제조업,49063,0.749456953,0,0.058092828,5.73e-05,성장기,6.258909362,34.8,2.22,38,,30000,중견기업,2242409,10.38888772,,,,,,,,,
5196,금강공업(주),14280,2018,-20.86,0.6,1988-09-10,852848677.0,10841802,8.95,18.31,4.51,-7.39,-44.93,-39.55,-40.47,2.62,1.85,5.18,81.97,0.1,1063.16,138.31,85.93,63.04,18.21,140.76,119.22,104.65,2.26,39.14,13.42,134.48,제조업,50337,0.708319978,0,-0.858061875,1.08e-05,성장기,12.72243471,34.8,2.82,39,,30000,중견기업,2242409,20.68299163,,,,,,,,,
5197,금강철강(주),53260,2013,-1.86,0.17,2002-01-04,130946263.0,7122040,-8.21,4.91,5.86,-3.77,-25.88,-9.56,-18.24,3.12,5.94,8.3,94.88,0.01,893.53,27.01,334.41,285.34,83.39,36.44,32.72,1.67,62.59,67.16,8.92,50.38,제조업,28648,0.633627307,0,-0.909071465,0.0,성숙기,1.979830716,53.23,0.24,36,,30000,중견기업,1751281,24.58959792,,,,,,,,,
5198,금강철강(주),53260,2014,-4.0,-0.12,2002-01-04,127849883.0,6039721,-1.65,-2.54,4.12,-18.72,-34.35,-24.15,-21.33,2.92,4.53,6.0,94.77,0.01,933.69,25.51,412.46,364.9,123.64,27.96,24.84,1.61,73.07,71.86,9.32,60.74,제조업,69972,0.643437312,0,-1.927297125,0.0,성숙기,-1.364615704,53.23,0.12,37,,30000,중견기업,1751281,28.99605793,,,,,,,,,
5199,금강철강(주),53260,2015,1.08,1.08,2002-01-04,131914340.0,6306700,15.72,0.06,4.87,-20.48,-4.24,16.5,15.73,4.25,5.21,6.69,93.31,0.0,983.55,28.17,422.81,377.39,114.44,25.99,23.13,1.59,84.77,73.31,9.81,75.82,제조업,33557,0.749929333,0,-1.750219147,0.0,성숙기,2.969252753,53.23,1.2,38,,30000,중견기업,1749781,27.74479522,,,,,,,,,
5200,금강철강(주),53260,2016,38.72,-0.14,2002-01-04,134873993.0,5856462,0.07,2.87,4.08,2.01,-3.8,-16.62,-17.47,3.47,4.23,5.34,93.54,0.01,1025.39,27.1,441.03,419.33,105.11,23.83,21.93,1.5,92.33,74.71,10.22,75.61,제조업,33572,0.940968686,1,-1.12924764,0.0,성숙기,2.133259767,53.23,1.06,39,,30000,중견기업,1760068,30.05343499,,,,,,,,,
5201,금강철강(주),53260,2017,-39.8,0.86,2002-01-04,129983802.0,3012420,7.09,-6.63,-1.28,21.2,-11.43,-47.03,-65.05,1.51,2.25,2.79,94.64,0.01,1026.8,29.42,472.11,416.21,85.23,20.95,19.39,1.48,55.3,77.59,10.23,58.6,제조업,41317,0.725963193,0,0.824782859,0.0,쇠퇴기,-3.791090638,53.31,1.92,40,,30000,중견기업,1720051,57.09864494,,,,,,,,,
5202,금강철강(주),53260,2018,26.48,-0.01,2002-01-04,133399433.0,4513450,29.19,-5.91,1.48,-1.1,-58.68,74.27,174.43,2.69,3.99,4.86,95.03,0.01,1062.21,37.45,413.84,381.74,59.85,22.33,20.51,1.39,11.43,78.21,10.58,56.94,제조업,46579,0.719457631,0,-0.565308136,0.0,성숙기,2.602434709,53.31,1.91,41,,30000,중견기업,1671130,37.02555695,,,,,,,,,
5203,금강철강(주),53260,2019,-22.48,0.27,2002-01-04,136604950.0,4472814,-9.24,7.54,0.95,-12.16,44.09,-16.58,-37.82,2.56,3.25,4.0,94.36,0.0,1078.13,33.67,404.71,364.22,76.51,24.1,22.34,1.36,32.88,77.51,10.74,68.59,제조업,49192,0.677556845,0,-1.53565239,0.0,쇠퇴기,2.291705283,53.31,2.18,42,,30000,중견기업,1656884,37.04343619,,,,,,,,,
5204,금호건설(주),2990,2016,-35.5,1.14,1976-06-26,1274602780.0,119375539,-15.54,9.4,7.27,-11.58,101.19,860.9023444,45.22930641,2.66,2.79,11.98,92.32,0.12,76.12,172.46,105.79,100.85,10.23,309.5,224.07,86.39,2.77,10.57,0.76,58.02,건설업,63098,1.018114637,0,-0.892822026,0.0,쇠퇴기,-2.910747247,49.6,3.83,56,,60000,대기업,10622832,8.898667255,,,,,,,,,
5205,금호건설(주),2990,2017,23.09,0.71,1976-06-26,1284875517.0,8178280,17.46,-11.31,26.16,-4.12,-25.71,164.39,458.1,7.34,7.45,27.07,91.6,0.12,121.56,160.55,97.23,92.72,8.04,227.2,171.38,55.3,2.45,17.1,1.22,53.09,건설업,50316,0.968194919,0,-0.346786711,0.0,성숙기,0.648909362,49.04,4.54,57,,60000,대기업,17685033,216.2439168,,,,,,,,,
5206,금호건설(주),2990,2018,-23.08,6.44,1976-06-26,1182209922.0,67072310,-10.65,-5.43,-9.27,6.07,36.07,860.9023444,-105.77,-0.03,-0.04,-0.13,92.77,0.1,101.84,158.11,96.74,87.63,6.52,231.8,179.55,53.98,4.23,15.65,1.02,47.27,건설업,63604,1.074269713,0,-1.17335451,0.0,성숙기,-8.017565291,48.79,10.98,58,,60000,대기업,17647966,26.3118506,,,,,,,,,
5207,금호건설(주),2990,2019,0.13,-6.85,1976-06-26,1337430597.0,45875871,-42.63,63.89,5.67,16.05,31.29,860.9023444,45.22930641,0.73,0.93,3.2,92.75,0.09,112.96,85.84,132.92,117.42,10.19,255.23,202.68,60.23,5.52,15.34,1.13,48.9,건설업,64458,1.02174711,0,-0.800095224,0.0,쇠퇴기,13.02170528,48.81,4.13,59,,60000,대기업,17647966,38.46895027,,,,,,,,,
5208,금호석유화학(주),11780,2014,-4.25,-0.87,1988-01-22,4437304355.0,83308973,2.82,11.32,5.75,-7.14,37.72,860.9023444,45.22930641,1.85,2.04,6.14,92.72,0.06,855.28,184.94,80.57,50.14,12.28,170.31,105.96,130.96,2.72,34.13,9.04,69.15,제조업,71000,1.177125934,1,-1.670231489,0.00833397,성장기,6.355384296,24.34,8.81,44,,30000,대기업,41999148,50.41371474,,,,,,,,,
5209,금호석유화학(주),11780,2015,1.0,6.1,1988-01-22,4210555636.0,77469141,6.82,-30.96,-0.19,-17.44,-11.31,27.62,-55.75,3.1,2.82,7.63,91.51,0.07,853.54,194.92,62.78,37.17,3.07,153.08,92.64,115.08,3.19,36.49,9.18,70.42,제조업,83000,1.003053617,0,-1.80038364,0.011431999,성숙기,-5.320747247,24.52,14.91,45,,30000,대기업,22470093,29.0052177,,,,,,,,,
5210,금호석유화학(주),11780,2016,-0.94,4.13,1988-01-22,4546113636.0,29416871,1.47,29.74,4.06,0.91,-4.19,-38.4,55.38,2.03,1.84,4.61,91.61,0.07,891.19,190.45,58.51,37.74,9.18,163.1,124.17,120.42,2.67,35.21,9.56,94.87,제조업,71000,1.146145026,0,-1.320374662,0.011754539,성장기,7.863259767,24.61,19.04,46,,30000,중견기업,22095781,75.1126148,,,,,,,,,
5211,금호석유화학(주),11780,2017,31.11,8.2,1988-01-22,4579813618.0,135421885,-1.33,6.16,13.76,27.56,67.2,191.59,181.43,4.3,4.77,12.34,91.54,0.05,1024.31,165.94,69.63,47.33,12.25,134.05,97.81,92.45,4.01,39.95,10.92,73.14,제조업,83000,1.190760045,1,0.878695483,0.009828452,성숙기,0.578909362,24.73,27.24,47,,30000,중견기업,27297838,20.15762666,,,,,,,,,
5212,금호석유화학(주),11780,2018,-31.09,6.16,1988-01-22,4616720748.0,182630029,0.64,1.2,27.39,10.27,111.19,130.0,92.88,9.01,10.94,23.45,86.92,0.04,1325.68,139.17,76.68,49.86,5.79,96.61,74.91,62.05,9.72,48.1,13.26,64.44,제조업,92000,1.063030618,1,-0.321288966,0.010666808,성숙기,0.782434709,24.7,33.4,48,,30000,중견기업,36686372,20.08780933,,,,,,,,,
5213,금호석유화학(주),11780,2019,-0.12,-1.01,1988-01-22,4538042398.0,262497365,0.26,-6.47,11.99,-10.87,-33.69,-40.03,-32.87,5.92,6.44,11.84,88.64,0.05,1493.68,124.61,98.89,62.08,10.02,72.58,48.51,43.96,8.39,55.14,14.94,71.3,제조업,94000,0.927410732,1,-1.651592072,0.012924957,성숙기,-1.808294717,24.68,32.39,49,,30000,중견기업,40871170,15.57012582,,,,,,,,,
5214,금호전기(주),1210,2013,3.76,-0.77,1973-11-05,532674472.0,-30366308,-1.6,12.17,-17.4,1.82,49.37068527,860.9023444,45.22930641,-4.67,-3.47,-12.22,88.93,0.36,440.41,148.42,133.68,73.65,17.62,186.48,103.28,142.26,-0.35,34.11,5.25,119.57,제조업,44000,0.95355951,0,-0.759897227,0.004085553,도입기,4.549830716,40.62,3.34,78,,30000,중견기업,599673,-1.9747972,,,,,,,,,
5215,금호전기(주),1210,2014,-5.16,-0.66,1973-11-05,515679906.0,-14473845,4.54,-11.5,8.85,15.72,49.37068527,860.9023444,45.22930641,-1.03,-0.88,-3.57,88.03,0.23,477.97,148.22,87.97,43.94,3.22,164.95,132.68,135.04,0.35,36.75,5.48,102.69,제조업,42000,0.866215005,0,-0.707066295,0.014638154,쇠퇴기,-2.194615704,41.44,2.68,79,,30000,중견기업,0,0.0,,,,,,,,,
5216,금호전기(주),1210,2015,69.11,1.21,1973-11-05,475649784.0,-17975517,-13.48,-0.5,-25.11,-11.46,49.37068527,860.9023444,-659.19,-14.22,-11.37,-31.94,89.82,0.17,354.85,137.9,129.87,62.96,4.17,162.79,96.16,136.19,-0.97,37.02,5.09,109.21,제조업,49000,0.814957426,0,-1.416995575,0.01906387,도입기,-7.970747247,40.45,3.89,80,,30000,중견기업,0,0.0,,,,,,,,,
5217,금호전기(주),1210,2016,-63.99,-1.69,1973-11-05,460497632.0,-18848607,-9.2,3.46,-19.86,4.78,49.37068527,860.9023444,45.22930641,-4.19,-3.72,-18.39,87.74,0.12,281.57,141.52,103.06,52.67,4.42,187.56,141.71,146.57,0.62,33.71,4.49,106.49,제조업,42000,0.795224855,0,-1.020518951,0.016279734,성숙기,-3.296740233,38.26,2.2,81,,30000,중견기업,0,0.0,,,,,,,,,
5218,금호전기(주),1210,2017,63.99,0.54,1973-11-05,409873260.0,-22247158,-9.02,-12.9,-39.04,-18.43,-116.44,860.9023444,45.22930641,-5.96,-4.64,-22.42,88.22,0.16,162.91,149.12,103.07,50.43,5.49,196.45,142.94,160.52,-0.1,32.27,3.82,118.7,제조업,45000,0.787907395,0,-0.555423467,0.021986862,성숙기,-11.15109064,36.51,2.74,82,,30000,중견기업,0,0.0,,,,,,,,,
5219,기신정기(주),92440,2014,75.93,0.31,2007-10-30,230626359.0,20675450,12.35,-2.38,7.97,4.71,12.44,9.79,24.5,16.53,8.73,10.06,72.97,0.04,1333.66,53.47,867.63,745.96,102.17,6.6,6.12,0.0,205.6,87.48,13.82,182.74,제조업,38655,1.014256254,0,-1.131535998,0.0,성숙기,5.485384296,70.93,65.38,26,,30000,중견기업,5840000,28.24605994,,,,,,,,,
5220,기신정기(주),92440,2015,-2.37,-0.32,2007-10-30,243973939.0,18577833,8.97,2.58,6.08,2.98,-3.88,-8.61,-12.81,14.74,7.62,8.6,73.78,0.1,1420.81,55.1,944.55,768.3,103.63,6.62,5.45,0.0,999999999.0,87.81,14.67,184.09,제조업,41820,0.982209846,0,-0.959234906,0.0,성숙기,5.579252753,70.83,65.06,27,,30000,중견기업,5840000,31.43531326,,,,,,,,,
5221,기신정기(주),92440,2016,-73.56,-0.19,2007-10-30,242279207.0,9563291,1.35,-2.88,1.51,-7.97,-36.65,-60.01,-50.53,2.74,1.27,3.31,77.92,0.08,1443.72,56.06,1054.29,869.04,260.06,6.3,4.76,0.0,999999999.0,88.05,14.61,199.35,제조업,43321,0.765627485,0,-1.505180845,0.0,쇠퇴기,-0.796740233,70.81,64.87,28,,30000,중견기업,4380000,45.80013303,,,,,,,,,
5222,기신정기(주),92440,2017,75.93,-0.18,2007-10-30,235954859.0,2995659,-4.62,-0.37,-2.54,-4.53,-22.81,-96.04,-114.58,0.81,0.37,0.13,77.68,0.08,1404.55,54.76,1053.14,896.67,198.16,6.01,4.87,0.0,999999999.0,88.14,14.24,207.23,제조업,45264,0.641807525,0,-0.11398593,0.0,성숙기,-2.771090638,70.83,64.69,29,,30000,중견기업,4380000,146.2115681,,,,,,,,,
5223,기신정기(주),92440,2018,-71.72,-0.52,2007-10-30,240439615.0,8027250,-3.58,7.76,2.1,-1.29,-51.62,2878.56,45.22930641,9.09,4.06,3.94,80.72,0.04,1436.07,51.49,1157.93,960.43,205.31,5.34,4.65,0.22,343.43,88.86,14.63,215.93,제조업,47373,0.618230781,0,-0.590222663,0.0,성숙기,1.872434709,70.88,64.17,30,,30000,중견기업,4380000,54.5641409,,,,,,,,,
5224,기신정기(주),92440,2019,-6.56,0.11,2007-10-30,245756157.0,14313262,-1.01,5.29,4.18,11.82,109.53,72.45,53.35,12.66,6.2,6.58,80.99,0.07,1500.29,49.79,1280.24,1024.92,206.06,5.18,4.33,0.21,308.47,89.13,15.0,197.97,제조업,45158,0.516597548,0,-0.722425837,0.0,성숙기,2.101705283,71.37,64.28,31,,30000,중견기업,4380000,30.60099089,,,,,,,,,
5225,기아(주),270,2013,-14.97,0.23,1973-07-21,36182040000.0,2634437000,6.82,20.94,20.22,0.75,-9.8,-1.23,2.76,8.02,11.13,20.58,78.81,2.58,847.93,112.12,124.67,84.59,21.39,78.63,53.35,16.49,35.43,50.14,8.48,51.45,제조업,94000,1.065909715,1,-1.001332038,0.019880652,성숙기,11.63983072,35.62,35.61,69,,30000,대기업,283489000,10.76089502,,,,,,,,,
5226,기아(주),270,2014,13.29,1.43,1973-07-21,41044202000.0,2386091000,7.39,23.63,11.01,-1.05,-19.03,-21.57,-29.78,6.36,7.75,14.01,80.16,2.31,955.14,108.47,139.09,88.31,20.7,82.55,53.26,20.91,44.94,49.78,9.55,59.55,제조업,97000,0.992672261,1,-1.55495407,0.020891142,성장기,14.4353843,35.62,37.04,70,,30000,대기업,404058000,16.93388894,,,,,,,,,
5227,기아(주),270,2015,-14.81,2.53,1973-07-21,45980113000.0,2507747000,13.12,10.42,7.65,5.15,-8.48,-12.13,-11.9,5.31,6.05,11.27,80.07,2.49,1042.38,113.99,126.14,73.36,7.58,89.97,60.24,26.1,26.43,48.5,10.42,65.63,제조업,97000,0.949664972,1,-1.112600556,0.023428211,성장기,11.81925275,35.62,39.57,71,,30000,대기업,441024758,17.58649329,,,,,,,,,
5228,기아(주),270,2016,1.52,-2.13,1973-07-21,50889260000.0,2071480000,8.65,13.71,9.81,6.44,4.55,4.72,24.11,5.23,5.69,10.85,80.21,2.53,1152.53,112.78,128.72,74.22,18.86,91.46,61.13,30.36,17.68,48.45,11.53,69.15,제조업,96000,0.786558783,0,-1.234666351,0.025043886,성장기,10.57325977,35.62,37.44,72,,30000,대기업,441024389,21.29030399,,,,,,,,,
5229,기아(주),270,2017,9.79,0.03,1973-07-21,52294438000.0,927052000,2.25,3.49,1.06,1.56,-73.1,-64.86,-74.35,1.81,1.88,3.62,83.34,2.42,1165.7,114.11,141.24,85.48,10.19,94.68,57.05,32.59,3.01,47.69,11.66,69.85,제조업,93000,0.743350235,0,-0.135387157,0.024061284,성장기,2.598909362,35.62,37.47,73,,30000,대기업,320745010,34.59838391,,,,,,,,,
5230,기아(주),270,2018,-10.02,3.14,1973-07-21,51786605000.0,400796000,4.64,-8.92,1.42,1.18,74.79,19.41,-2.73,2.13,2.22,4.27,85.25,2.26,1183.57,117.73,132.88,84.11,15.45,90.09,54.45,24.53,5.68,48.89,11.84,65.54,제조업,90000,0.727682573,0,-0.744754374,0.02707467,성숙기,-0.997565291,35.62,40.61,74,,30000,대기업,360838137,90.03037381,,,,,,,,,
