,target,거래소코드,상장일,수명주기,통계청 한국표준산업분류 10차(대분류),회계년도,회사명,대주주지분변화분,외국인지분분변화,자산,당기순이익(손실),비유동자산증가율,유동자산증가율,자기자본증가율,매출액증가율,정상영업이익증가율,순이익증가율,총포괄이익증가율,매출액순이익률,총자본순이익률,자기자본순이익률,매출원가대매출액비율,광고선전비대매출액비율,유보율,비유동비율,유동비율,당좌비율,현금비율,부채비율,유동부채비율,차입금비율,이자보상배율(이자비용),유보액대비율,유보액대납입자본배율,투자집중도,1인년간평균급여(직원),토빈Q,WW지수,RDS,산업평균_총자산증가율차분,보통주식비율,외국인_주식분포비율,업력
1257,0,82920,2009/10/28,성장기,제조업,2015,(주)비츠로셀,-0.01,0.3799999999999999,528907906.0,13419127.0,24.46,7.59,2.17,-9.45,-66.06,-73.73,-84.91,0.08,0.04,3.85,79.27,0.0,358.92,163.74,142.3,96.81,43.55,117.71,37.93,96.86,3.34,37.18,4.25,151.2,73480.0,1.9153055200672304,-1.495314378420984,0.0298291432984256,19.691705282809785,49.49,4.95,13.0
1258,1,82920,2009/10/28,성장기,제조업,2016,(주)비츠로셀,-39.510000000000005,3.719999999999999,834854559.0,11609257.0,20.47,15.17,4.52,11.24,-0.82,92.42,99.51,2.28,3.35,6.39,78.34,0.0,3667.37,44.96,177.86,117.2,24.82,90.06,81.58,31.91,5.47,52.31,38.16,69.0,60283.0,0.7928829890548637,-0.4613481816426576,0.0714844562846365,16.339830716270697,34.06,17.02,4.0
1259,0,82920,2009/10/28,성숙기,제조업,2017,(주)비츠로셀,19.47,0.9400000000000012,943642835.0,30876116.0,5.71,15.3,3.97,26.71,8.43,-20.34,-20.63,1.42,2.3,4.88,79.39,0.0,3800.42,45.98,162.99,110.33,20.91,107.82,99.3,36.21,5.53,47.68,39.32,62.14,61450.0,0.8408775474917901,-0.4124888271020425,0.0617471640911704,14.02538429646654,34.09,17.96,5.0
1260,0,82920,2009/10/28,성숙기,제조업,2018,(주)비츠로셀,-14.48,3.649999999999999,951759057.0,20789263.0,7.34,-0.98,8.33,-1.18,46.83,47.21,45.23,2.11,3.18,6.77,77.94,0.0,3918.54,45.74,176.43,100.42,37.0,94.25,84.18,37.93,9.7,50.74,40.39,63.78,65303.0,0.9044778462496944,-1.1659342970786182,0.0728209723664563,0.6492527526348908,32.63,21.61,6.0
1261,0,82920,2009/10/28,성장기,제조업,2019,(주)비츠로셀,5.04,-2.3200000000000003,856589052.0,21927639.0,1.01,-11.57,3.32,-12.15,-22.8,-25.27,11.4,1.75,2.41,5.44,88.72,0.0,137.43,123.41,111.04,77.57,12.52,115.78,83.19,51.07,4.8,28.31,1.41,69.77,70000.0,0.8526180941663495,-1.5413443399984976,0.0122420135055999,-5.000747247365109,51.0,5.09,15.0
1262,0,42370,2000/08/03,도입기,"전문, 과학 및 기술 서비스업",2014,(주)비츠로테크,12.84,4.139999999999997,101636272.0,-1575721.0,28.07,12.51,-1.03,-4.85,-55.09,-102.37,-94.75,0.51,0.35,-0.43,61.99,1.7,1065.73,91.69,223.65,147.7,69.16,55.64,28.6,45.77,9.35,59.08,11.43,149.68,44000.0,1.992484662316225,-0.9293279108503112,0.068734287450379,21.139830716270698,28.8,21.33,14.0
1263,0,42370,2000/08/03,성장기,"전문, 과학 및 기술 서비스업",2015,(주)비츠로테크,-17.94,-0.4899999999999984,106844080.0,914673.0,1.46,10.38,-0.8,-0.12,-50.32,860.9023444180505,109.75,2.53,1.55,2.27,64.96,1.49,1082.05,93.27,204.17,137.08,64.89,64.04,34.67,45.2,3.1,57.36,11.65,158.87,55000.0,1.957097131221496,-1.2620024726033905,0.0836518626052654,6.115384296466541,28.4,20.84,15.0
1264,0,42370,2000/08/03,성숙기,"전문, 과학 및 기술 서비스업",2016,(주)비츠로테크,35.82,-1.7599999999999998,141664239.0,6130102.0,-4.32,11.98,6.64,12.04,-8.58,127.98,174.07,9.57,5.34,8.72,61.26,1.04,1379.21,105.22,184.96,106.05,17.24,57.75,28.4,40.71,7.56,62.01,14.78,157.04,59000.0,1.0704336525395093,-0.1004377097136917,0.0687352983312119,0.5224347089184743,26.5,8.56,19.0
1265,0,42370,2000/08/03,성장기,"전문, 과학 및 기술 서비스업",2017,(주)비츠로테크,-37.73,-2.880000000000001,151897854.0,6909967.0,4.36,12.96,4.85,11.57,40.76,11.08,12.25,9.47,5.68,9.16,58.7,1.03,1480.99,104.43,154.55,88.09,13.93,60.85,36.51,41.38,10.84,62.18,15.9,148.32,63000.0,1.0123643317238702,-0.7129123856214409,0.0754601378179866,7.111705282809783,26.5,5.68,20.0
1266,0,42370,2000/08/03,성장기,"전문, 과학 및 기술 서비스업",2018,(주)비츠로테크,-32.99,-1.85,561572715.0,7646624.0,4.79,-4.27,4.41,-6.99,-58.13,-76.1,75.73,1.13,1.11,1.56,88.11,0.06,1073.73,83.43,192.66,87.22,20.53,38.31,28.48,24.79,5.51,66.14,10.74,85.95,49000.0,0.50813826802643,-1.0792089158620748,0.0,0.959830716270698,53.05,11.33,46.0
1267,0,42370,2000/08/03,성장기,"전문, 과학 및 기술 서비스업",2019,(주)비츠로테크,32.99,-0.4100000000000001,578697467.0,13961188.0,-3.51,13.02,-2.13,1.11,12.31,143.17,-115.76,2.72,2.64,3.74,87.14,0.04,1048.76,82.26,161.99,64.86,21.1,45.62,39.12,31.78,5.43,62.69,10.49,91.98,52000.0,0.5311401567911131,-1.2887789098096225,0.0,4.0453842964665405,53.05,10.92,47.0
1268,0,32850,1997/07/04,성숙기,정보통신업,2013,(주)비트컴퓨터,0.0,1.08,513959347.0,1980263.0,7.48,-35.41,-0.93,-20.83,-57.72,-95.39,45.22930641330159,0.16,0.13,0.18,90.15,0.05,1038.04,89.24,170.25,93.32,31.96,30.55,24.27,16.27,3.4,69.87,10.38,100.01,53000.0,0.446939409565792,-1.836816092953854,0.0,-11.400747247365109,53.13,12.0,48.0
1269,0,32850,1997/07/04,쇠퇴기,정보통신업,2014,(주)비트컴퓨터,0.0,-3.73,586849321.0,2137411.0,-3.22,51.78,-1.97,-16.98,-83.62,-180.24,-541.01,-0.15,-0.1,-0.14,89.41,0.05,1015.59,88.1,151.26,81.38,37.81,52.07,42.29,32.37,0.68,59.87,10.16,145.05,51000.0,0.5238900441958593,-1.849521304620702,0.0,14.073259767156069,53.22,8.27,49.0
1270,0,32850,1997/07/04,성숙기,정보통신업,2015,(주)비트컴퓨터,32.99,1.2000000000000002,603455402.0,8729207.0,-3.14,-13.24,7.72,-14.74,-21.01,366.29,45.22930641330159,2.92,2.72,4.39,92.23,0.03,977.69,74.75,168.67,78.46,39.85,48.63,43.8,28.02,2.99,61.04,9.78,93.77,55000.0,0.4755118944017672,-1.1159039083317142,0.0,-8.467565291081526,49.57,5.79,51.0
1271,0,32850,1997/07/04,성숙기,정보통신업,2016,(주)비트컴퓨터,0.0,-1.5999999999999996,579096387.0,-4752871.0,3.48,-11.64,-2.33,-8.79,-171.97,-172.99,-135.34,-2.34,-2.12,-3.13,96.99,0.03,940.61,79.2,181.34,89.9,35.17,46.03,36.86,27.93,-3.1,61.9,9.41,95.38,55000.0,0.447496718828605,-1.4793207338377097,0.0,-4.1482947171902165,49.67,4.19,52.0
1272,0,32850,1997/07/04,쇠퇴기,정보통신업,2017,(주)비트컴퓨터,-30.47,-0.1999999999999997,84044788.0,1697429.0,-4.84,-7.44,5.72,-12.69,-9.9,-7.68,6.6,4.13,3.75,7.43,87.94,0.02,1360.83,98.68,160.53,128.76,21.8,86.75,54.86,63.03,3.66,49.88,13.61,86.59,36000.0,0.7572584461037608,-1.1983089307228534,0.0032191362283385,-6.120169283729302,55.04,3.2,39.0
1273,0,32850,1997/07/04,쇠퇴기,정보통신업,2018,(주)비트컴퓨터,30.750000000000004,-0.1700000000000003,79126537.0,1538305.0,-7.22,-4.32,2.05,-7.33,-37.67,-48.69,-54.22,2.29,2.05,3.67,89.39,0.1,1390.72,89.72,243.94,188.77,25.74,72.3,33.85,51.69,3.08,54.15,13.91,87.41,40000.0,0.6960371891417414,-1.4972602128028576,0.0039967553944291,-4.854615703533459,55.4,3.03,40.0
1274,0,32850,1997/07/04,성장기,정보통신업,2019,(주)비트컴퓨터,-28.22,0.1600000000000001,73403371.0,1552149.0,-10.08,-4.14,1.97,-11.91,-14.95,-15.55,-1.07,2.19,1.85,3.04,88.72,0.01,1420.08,79.12,182.44,141.41,28.0,56.75,42.55,42.05,3.88,59.6,14.2,90.46,43000.0,0.7365677085320782,-1.4276581066110683,0.0038074595882955,-7.44074724736511,55.24,3.19,41.0
1275,1,93190,2007/08/20,성숙기,제조업,2013,(주)빅솔론,14.989999999999998,0.6600000000000001,69485368.0,2913815.0,29.24,-40.58,6.18,-2.51,94.65,156.58,130.97,5.77,5.06,7.5,84.59,0.01,1514.09,96.3,161.63,102.35,13.79,39.74,26.88,20.11,12.34,67.13,15.14,87.51,41188.0,1.1369589065139585,-1.260743821754056,0.0001124488115506,-5.446740232843932,53.37,3.85,42.0
1276,0,93190,2007/08/20,성숙기,제조업,2014,(주)빅솔론,30.750000000000004,-6.04,88337240.0,6645575.0,-2.27,33.45,11.59,28.8,26.24,19.62,23.05,7.05,10.0,14.23,84.81,0.0,900.73,70.11,217.18,137.81,47.85,43.27,33.68,12.97,51.28,62.82,9.01,62.77,48000.0,1.1262928824128986,0.4985155872348934,0.0002909055173653,13.172434708918471,51.95,1.72,44.0
1277,1,93190,2007/08/20,성숙기,제조업,2015,(주)빅솔론,-28.22,3.09,92358267.0,4490031.0,2.99,6.05,9.46,-11.47,-20.22,-15.8,-7.2,6.7,7.75,10.84,82.75,0.03,995.36,65.97,220.12,150.5,68.97,36.85,32.2,12.28,33.57,66.4,9.95,72.98,50000.0,0.8520602506324637,-1.5016075087711092,0.0003533308256546,4.441705282809783,51.22,4.81,45.0
1278,0,93190,2007/08/20,성숙기,제조업,2016,(주)빅솔론,28.22,-0.2400000000000001,81852143.0,3108837.0,8.99,27.79,4.05,6.13,47.76,5.39,0.61,5.79,3.63,4.71,65.24,2.43,1798.95,76.57,165.44,109.47,9.74,37.03,36.54,29.0,39.56,80.67,17.99,146.83,33664.0,0.8652314759065013,-0.2852137394749205,0.0167055087552145,16.522434708918475,50.62,0.82,10.0
1279,0,93190,2007/08/20,쇠퇴기,제조업,2017,(주)빅솔론,-31.340000000000003,0.7600000000000001,89302191.0,4912882.0,11.02,6.68,7.25,12.84,36.71,92.09,88.37,9.86,6.2,8.57,65.97,1.55,1917.01,79.26,160.65,111.08,38.31,39.39,37.43,30.78,117.53,78.8,19.17,136.83,34398.0,1.0088873965589489,-0.648684441719996,0.0150805441458435,8.991705282809784,50.85,1.58,11.0
1280,1,93190,2007/08/20,성숙기,제조업,2018,(주)빅솔론,-29.830000000000005,-0.05,129241142.0,1146678.0,3.38,4.24,5.055,0.0,49.37068527315937,860.9023444180505,45.22930641330159,0.87,1.01,2.28,85.36,0.0,856.55,36.17,150.85,150.85,2.61,125.54,125.54,77.81,2.36,46.14,8.57,80.94,58000.0,1.1758138929165451,-1.0254577171912502,0.0212590463855846,-0.0401692837293019,42.29,0.82,17.0
1281,1,93190,2007/08/20,성숙기,제조업,2019,(주)빅솔론,-2.07,0.45,65194765.0,-1021721.0,-1.88,-17.41,0.71,-61.22,49.37068527315937,860.9023444180505,-108.43,-2.88,-1.48,-1.95,71.39,0.0,1758.65,64.32,279.56,169.56,95.77,24.03,21.36,7.61,-3.65,76.29,17.59,176.72,48976.0,1.081788512436543,-2.5571194318145145,0.0624390517967815,-10.057565291081524,34.66,0.45,19.0
1282,0,65450,2003/02/05,성장기,제조업,2013,(주)빅텍,-5.760000000000001,-0.05,107594535.0,-367100.0,-1.05,-0.8,5.68,6.23,13.26,-43.52,-9.48,1.51,1.94,4.09,86.48,0.2,1290.35,118.84,117.39,87.6,20.54,152.13,113.54,81.33,2.68,37.13,14.69,71.68,46463.0,0.980297921265239,-1.0461247308053827,0.021692771675699,0.0753842964665405,42.76,0.02,26.0
1283,0,65450,2003/02/05,성숙기,제조업,2014,(주)빅텍,0.19,6.25,4428761037.0,58869183.0,-8.84,3.75,28.82,4.1,130.6,625.02,288.84,1.74,2.5,7.48,86.66,0.1,1333.9,138.33,126.44,104.97,24.08,161.05,97.06,86.08,4.07,35.64,13.34,64.67,56000.0,1.1648699042307349,-1.2846628801111153,0.0531130230635963,-2.33461570353346,40.8,9.76,38.0
1284,0,65450,2003/02/05,도입기,제조업,2015,(주)빅텍,7.050000000000001,1.5500000000000007,3914337673.0,43578086.0,-9.43,-14.08,4.04,-5.07,-28.75,-15.61,-26.0,1.55,2.28,5.49,87.41,0.0,1391.84,120.42,138.09,114.7,27.81,121.77,73.39,60.3,4.84,42.08,13.92,59.88,63000.0,1.146740329200005,-1.3684376866377626,0.0547554611866597,-11.830747247365109,40.81,11.31,39.0
1285,0,65450,2003/02/05,도입기,제조업,2016,(주)빅텍,-7.25,6.659999999999998,4323719058.0,12165924.0,5.36,16.52,0.76,-6.25,-53.14,-94.79,-70.86,0.09,0.12,0.28,88.66,0.0,1403.18,125.91,120.23,96.97,19.68,143.11,97.48,60.8,2.94,38.4,14.03,69.45,61000.0,1.049250509444409,-1.5716302031735752,0.0556931314334944,10.353259767156068,40.79,17.97,40.0
1286,0,65450,2003/02/05,성숙기,제조업,2017,(주)빅텍,-35.779999999999994,0.91,5756067241.0,128117716.0,12.08,-18.33,8.58,4.46,-11.12,-6.68,-2.72,2.04,2.8,8.02,89.18,0.0,1690.29,166.31,140.96,108.12,39.21,171.74,74.8,100.4,4.85,34.75,16.9,66.38,60000.0,1.008218300711126,-0.5388321002577271,0.0421255240960011,-2.097565291081525,40.79,23.84,42.0
1287,0,65450,2003/02/05,성장기,제조업,2018,(주)빅텍,0.4,3.129999999999999,2294355146.0,93904072.0,3.19,13.38,7.2,-2.46,-9.92,-8.34,-18.35,4.58,4.78,11.13,81.62,0.0,578.99,89.73,190.25,167.51,45.07,130.95,74.23,76.11,5.59,37.88,5.79,96.22,63000.0,1.3591943742610109,-1.4784278959799162,0.0,10.18538429646654,48.25,16.36,40.0
1288,0,65450,2003/02/05,성숙기,제조업,2019,(주)빅텍,0.0399999999999999,-5.59,2251673935.0,69452478.0,-3.82,-0.61,2.05,-4.02,-2.01,-34.19,-41.2,3.2,3.1,7.01,80.29,0.41,592.53,84.49,225.59,199.46,46.29,121.91,60.91,72.95,6.0,39.54,5.93,99.29,63000.0,1.1793027412736827,-1.2988867041755563,0.0296300574978723,-2.070747247365109,48.25,10.77,41.0
1289,0,5180,1978/08/31,성숙기,제조업,2013,(주)빙그레,-0.07,-1.5,2261805558.0,57881723.0,-1.52,1.66,5.07,0.54,-19.42,14.82,38.56,3.65,3.58,7.77,81.35,0.37,626.75,79.2,208.28,186.71,49.98,112.16,63.84,64.01,5.49,41.63,6.28,98.24,65000.0,1.0662584741070833,-1.308935199101645,0.0278607174501952,0.3432597671560679,48.25,9.27,42.0
1290,1,5180,1978/08/31,성숙기,제조업,2014,(주)빙그레,1.2599999999999998,8.84,2255821411.0,94808192.0,-0.55,-0.1,7.62,5.88,27.34,30.21,29.7,4.52,4.69,9.51,81.39,0.33,680.84,73.14,217.93,192.24,40.24,96.48,56.6,56.47,8.4,45.38,6.82,91.96,68000.0,1.3186511381152948,0.1520498327997883,0.0234285286340546,-0.4210906376187703,48.25,18.11,43.0
1291,0,5180,1978/08/31,성숙기,제조업,2015,(주)빙그레,38.64,-1.6799999999999995,2405835525.0,119393549.0,3.58,8.47,12.99,6.03,29.41,25.18,21.8,5.32,5.67,10.78,80.73,0.37,780.03,67.03,219.39,191.3,65.07,85.42,53.96,47.03,12.21,48.76,7.82,90.72,72000.0,1.0918261704527783,-0.440374717155796,0.024711830421357,6.622434708918474,48.25,16.43,44.0
1292,0,5180,1978/08/31,성숙기,제조업,2016,(주)빙그레,-39.91,1.990000000000002,2538144407.0,109361356.0,0.17,8.52,5.1,-5.56,-17.8,-21.05,-20.51,4.39,4.17,7.82,80.55,0.42,824.09,63.94,221.14,195.1,70.91,86.26,55.32,45.56,10.56,48.78,8.25,100.77,75000.0,1.0934017770408129,-1.437676957446317,0.0304796033709599,5.391705282809784,48.25,18.42,45.0
1293,0,5180,1978/08/31,성숙기,제조업,2017,(주)빙그레,-3.53,-5.059999999999999,7418713804.0,22167902.0,1.38,2.23,-1.62,6.23,49.37068527315937,860.9023444180505,45.22930641330159,1.35,0.58,-0.71,84.48,0.0,2089.98,169.95,103.49,73.16,28.43,127.88,55.98,64.28,0.48,42.17,24.58,179.17,58000.0,0.8239018970253836,-1.2198581852111887,0.0154162411779368,2.585384296466541,30.13,19.16,40.0
1294,1,5180,1978/08/31,성숙기,제조업,2018,(주)빙그레,7.23,0.8599999999999994,1115027090.0,45571478.0,-7.02,-8.01,10.2,14.47,32.8,82.11,49.21,5.78,5.47,11.15,86.5,0.05,696.83,79.83,169.54,122.97,26.92,68.9,52.54,3.87,44.61,53.15,8.11,99.53,53000.0,0.9530049115398622,-0.852492070526359,0.023995248710698,-6.544615703533459,45.8,9.52,12.0
1295,1,5180,1978/08/31,성숙기,제조업,2019,(주)빙그레,-0.92,-7.81,1248155630.0,32570193.0,0.85,10.99,3.13,-4.69,-41.81,-60.78,-57.85,2.98,2.84,5.01,84.79,0.06,830.84,67.42,194.35,155.78,53.07,58.24,46.73,0.04,6567.17,57.34,9.79,106.16,61000.0,0.9224483830241588,-1.4638802102649298,0.02332905394768,6.323259767156068,37.21,13.87,14.0
1296,0,143240,2012/02/21,성장기,정보통신업,2013,(주)사람인에이치알,-0.07,-0.3099999999999987,1226311096.0,47656061.0,-2.5,-1.2,5.86,-1.42,35.02,69.39,48.67,5.19,4.77,8.12,84.59,0.07,885.43,62.57,232.24,189.22,74.29,47.97,36.77,0.0,776.21,61.62,10.34,106.35,59000.0,0.8754904219051444,-0.0760174712605458,0.0232681605596738,-1.9110906376187704,37.26,13.56,15.0
1297,0,143240,2012/02/21,성숙기,정보통신업,2014,(주)사람인에이치알,12.52,4.089999999999998,1196519724.0,53098946.0,-0.4,-3.91,0.98,-6.95,-41.82,-1.03,3.4,5.41,4.72,7.77,87.49,0.08,949.22,62.62,241.6,194.29,71.45,45.07,34.13,0.79,407838.96,66.13,10.82,110.67,63000.0,0.6468828720252672,-0.8630736402709556,0.0209151203990143,-2.4575652910815258,37.26,17.65,16.0
1298,1,143240,2012/02/21,성숙기,정보통신업,2015,(주)사람인에이치알,0.2199999999999999,-2.1900000000000013,914416684.0,775663.0,1.0,-6.27,-2.74,-4.38,49.37068527315937,-83.15,-95.6,0.46,0.28,0.39,95.77,0.12,711.0,79.34,231.56,159.3,80.22,39.76,26.09,1.2,-10.19,65.07,7.11,150.58,49918.0,0.5908044278575302,-1.5050111697848731,0.0,-1.284615703533459,35.61,17.86,55.0
1299,1,143240,2012/02/21,성숙기,정보통신업,2016,(주)사람인에이치알,-0.0799999999999999,-1.7300000000000004,921662680.0,32212254.0,-4.34,7.53,3.56,-9.67,49.37068527315937,1157.66,3635.7,6.47,3.55,4.9,87.72,0.09,738.84,73.28,278.47,198.92,115.35,36.02,22.53,1.05,126.48,67.08,7.39,171.75,55386.0,0.7480074515396458,-1.4586156172496882,0.0,0.579252752634891,35.61,16.13,56.0
1300,0,143240,2012/02/21,성숙기,정보통신업,2017,(주)사람인에이치알,-0.26,-2.180000000000001,838427549.0,-28425565.0,-6.32,-5.33,-7.5,-6.78,49.37068527315937,860.9023444180505,45.22930641330159,-7.09,-3.58,-4.92,93.82,0.07,669.45,72.67,243.31,193.85,105.2,38.69,27.13,1.08,-174.41,66.82,6.69,181.08,57444.0,0.5868886031200771,-0.1832894572842744,0.0,-6.01109063761877,35.61,14.08,58.0
1301,1,143240,2012/02/21,성숙기,정보통신업,2018,(주)사람인에이치알,-0.12,-1.1400000000000006,845671572.0,16332935.0,-1.68,3.66,0.49,-9.17,49.37068527315937,860.9023444180505,45.22930641330159,5.0,2.35,3.27,88.37,0.09,694.27,71.1,350.59,280.42,52.76,39.2,19.42,1.06,11.6,68.7,6.94,200.52,54990.0,0.5580687349402824,-0.9225769694795684,0.0,0.8324347089184743,39.05,12.94,59.0
1302,1,143240,2012/02/21,성숙기,정보통신업,2019,(주)사람인에이치알,5.140000000000001,-0.6699999999999999,841373802.0,19378460.0,-0.45,-0.57,1.58,-5.34,19.54,-16.01,-29.47,4.44,1.97,2.72,89.74,0.13,687.42,69.68,386.88,304.15,53.45,36.34,17.23,0.03,31.85,69.96,6.87,209.52,55347.0,0.5294512407982012,-1.3772017350293009,0.0,-0.6182947171902162,40.0,12.27,60.0
1303,0,3960,1976/09/01,성숙기,제조업,2013,(주)사조대림,0.24,-3.79,132534576.0,5429382.0,0.9,-16.23,22.93,50.72,98.6,69.76,32.82,2.59,5.27,12.17,83.72,0.24,1269.01,45.97,173.96,141.82,36.23,95.63,86.03,38.06,5.54,50.99,12.7,42.03,50000.0,0.9544847172484258,0.9946051724189392,0.0335569341399125,-12.790169283729302,15.69,2.42,12.0
1304,0,3960,1976/09/01,성장기,제조업,2014,(주)사조대림,-0.14,0.06,221714093.0,9414709.0,1.43,20.36,21.92,9.43,15.08,-13.75,-9.24,2.48,4.55,10.69,81.16,0.21,1475.04,29.14,166.0,111.52,20.15,121.68,115.99,27.39,18.08,44.27,14.64,57.08,57000.0,1.161991983703084,-0.7243381356438618,0.0451089344176632,17.26925275263489,16.28,3.9,14.0
1305,0,3960,1976/09/01,쇠퇴기,제조업,2015,(주)사조대림,-0.02,-1.2599999999999998,325750423.0,2671453.0,1.82,24.51,11.56,15.41,-55.56,-25.03,-33.1,0.85,1.75,3.89,88.48,0.25,1859.8,21.64,160.66,90.74,9.05,136.77,133.9,79.76,3.2,40.88,18.35,52.49,61000.0,0.8945377876362727,0.0047337133261359,0.0366383053988346,21.99243470891848,15.0,5.37,17.0
1306,0,3960,1976/09/01,성숙기,제조업,2016,(주)사조대림,16.06,5.260000000000001,307629967.0,17232425.0,4.24,-6.55,13.28,-1.44,211.22,249.26,240.64,2.96,5.62,12.08,83.93,0.19,2068.4,19.9,244.14,176.19,24.71,97.31,72.66,52.09,7.63,49.06,20.42,49.79,64000.0,0.8893346601535734,-1.2049462638915902,0.0,-5.668294717190216,16.32,10.63,18.0
1307,0,3960,1976/09/01,성숙기,제조업,2017,(주)사조대림,-0.0199999999999999,-0.16,114814004.0,6005799.0,-3.11,-2.29,8.02,-2.39,-16.97,-5.28,-16.51,1.96,5.16,9.61,94.18,0.02,2496.66,56.72,201.18,119.79,1.17,76.86,59.72,32.35,6.13,54.36,24.97,36.39,38789.0,0.7223212509860731,-0.8457287344232637,0.0,-2.5901692837293018,54.59,0.02,23.0
1308,0,3960,1976/09/01,성장기,제조업,2018,(주)사조대림,0.07,0.21,137170495.0,7247344.0,3.5,27.01,9.29,-5.29,8.98,20.67,19.91,2.5,5.75,10.67,93.66,0.06,2737.87,53.71,178.37,116.47,0.88,93.34,78.28,38.13,8.83,49.9,27.38,45.15,35563.0,0.7621448840000177,-1.4459379691404404,0.0,20.46538429646654,50.48,0.23,24.0
1309,1,3960,1976/09/01,성숙기,제조업,2019,(주)사조대림,-0.06,0.1799999999999999,146327097.0,8175314.0,10.96,5.03,9.69,0.61,-0.06,12.8,15.07,2.81,5.77,10.99,93.34,0.03,3012.96,54.33,153.02,93.62,0.86,88.02,87.36,55.56,8.47,51.48,30.13,47.87,38662.0,0.7689157736792933,-1.007618474239984,0.0,6.46925275263489,49.88,0.41,25.0
1310,0,6090,1986/12/24,쇠퇴기,제조업,2013,(주)사조오양,0.0,2.49,130501358.0,839290.0,-4.67,-13.31,-1.05,-8.83,-83.07,-89.73,-91.83,0.32,0.61,1.08,94.62,0.04,2980.34,52.34,168.83,118.78,2.45,69.46,69.37,33.24,1.9,57.09,29.8,46.67,40713.0,0.8474078790812276,-1.5148939849190808,0.0,-10.926740232843931,49.88,2.9,26.0
1311,0,6090,1986/12/24,성장기,제조업,2014,(주)사조오양,0.3,-2.47,148087552.0,4254726.0,10.98,14.59,5.26,8.08,266.61,406.94,502.9,1.48,3.05,5.38,94.34,0.02,3142.22,55.19,170.1,105.81,7.47,82.7,74.96,43.35,8.44,53.05,31.42,47.27,36519.0,0.785528826892891,0.3556635132123623,0.0,13.31890936238123,49.88,0.43,27.0
1312,0,6090,1986/12/24,성숙기,제조업,2015,(주)사조오양,-0.29,1.7100000000000002,141729071.0,5376211.0,12.19,-11.43,4.25,-4.19,-4.75,26.36,25.89,1.96,3.71,6.49,94.42,0.02,3280.07,59.39,207.66,130.58,14.28,67.72,52.17,29.0,7.29,57.86,32.8,48.76,49301.0,0.7641507154167404,-0.6789140858333761,0.0,-4.317565291081526,48.28,2.14,28.0
1313,0,6090,1986/12/24,성숙기,제조업,2016,(주)사조오양,0.1,-1.2200000000000002,141926691.0,4638328.0,2.59,-1.21,3.17,15.74,-3.17,-13.72,-14.73,1.46,3.27,5.4,95.12,0.02,3387.3,59.06,176.38,111.17,10.92,62.79,58.81,20.63,8.52,59.67,33.87,41.41,53476.0,0.7015538183723314,-0.564538090826684,0.0,0.0317052828097837,47.35,0.92,29.0
1314,0,6090,1986/12/24,성숙기,제조업,2017,(주)사조오양,0.14,7.37,614410383.0,17245827.0,8.8,-1.84,5.45,6.05,-30.29,-28.43,-25.65,2.09,2.88,6.1,88.69,0.09,1877.96,128.67,108.4,108.3,15.8,110.51,75.5,14.29,12.94,45.54,18.78,70.56,64274.0,0.8190498819093036,0.0827318558273141,5.902216734686402e-06,4.359830716270698,40.48,12.9,41.0
1315,0,6090,1986/12/24,성숙기,제조업,2018,(주)사조오양,-0.1,8.4,659422163.0,23247764.0,2.0,16.14,-2.46,7.05,-8.59,34.8,9.71,2.62,3.65,8.06,88.47,0.05,1870.72,136.92,117.59,117.28,17.14,131.55,80.48,23.98,5.59,49.9,18.71,71.06,69418.0,0.8907981945641703,-0.4822305326620734,3.375488671182672e-06,8.33538429646654,34.29,21.3,42.0
1316,1,6090,1986/12/24,성숙기,제조업,2019,(주)사조오양,19.55,-0.0799999999999983,227679294.0,24960170.0,32.03,-2.85,12.29,15.17,17.84,30.06,29.8,15.87,11.36,13.63,40.84,3.42,1459.44,65.61,321.03,237.84,59.34,19.56,16.81,1.73,247.53,87.09,14.61,108.57,48801.0,1.615297410400438,-0.763600376874296,0.0313372721808403,14.61538429646654,46.82,17.48,38.0
1317,0,79660,2004/09/21,쇠퇴기,제조업,2013,(주)사조해표,30.15,2.7,180806076.0,7819318.0,2.83,3.95,3.35,5.44,125.76,18.89,75.43,2.28,3.35,4.05,80.36,0.51,777.49,39.33,461.87,327.94,95.03,21.2,17.73,0.41,154.58,73.1,7.77,67.66,52000.0,0.6852091242774385,-0.5983741803484248,0.0145043039026043,3.539830716270698,50.39,4.43,36.0
1318,0,79660,2004/09/21,성숙기,제조업,2014,(주)사조해표,-30.090000000000003,2.140000000000001,204236124.0,5278544.0,50.41,-5.03,2.51,9.83,-32.19,9.36,-16.68,2.27,3.38,4.3,80.58,0.77,799.53,57.71,256.13,160.48,27.95,33.56,29.61,0.97,46.08,66.55,8.0,63.16,54000.0,0.8937216660065483,-0.9405776416363736,0.0166138127563194,13.95538429646654,49.74,6.57,37.0
1319,0,79660,2004/09/21,쇠퇴기,제조업,2015,(주)사조해표,0.36,-1.3600000000000003,211584625.0,9581186.0,26.3,-13.67,4.92,2.46,70.52,47.39,66.21,3.26,4.61,6.11,80.24,0.39,843.82,69.46,233.34,149.99,19.23,31.87,26.75,0.9,77.76,67.8,8.44,60.99,56000.0,1.001426445801532,-0.9727412160860688,0.0129003509799702,3.389252752634891,46.33,5.21,38.0
